rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1497640589213162584,,5326,,1478885455,346261425,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640589717547532,,5327,,1478885455,850627072,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640590214783191,,5328,,1478885456,347944609,'',0,"[1590, 1500, 1660, 1500, 1500, 1500, 1500, 1500]"
1497640590712600539,,5329,,1478885456,845425584,'',0,"[1590, 1500, 1660, 1500, 1500, 1500, 1500, 1500]"
1497640591220141921,,5330,,1478885457,352912578,'',0,"[1590, 1500, 1600, 1500, 1500, 1500, 1500, 1500]"
1497640591718503127,,5331,,1478885457,849977825,'',0,"[1590, 1500, 1600, 1500, 1500, 1500, 1500, 1500]"
1497640592214515791,,5332,,1478885458,347446091,'',0,"[1590, 1500, 1600, 1500, 1500, 1500, 1500, 1500]"
1497640592712779399,,5333,,1478885458,845532221,'',0,"[1590, 1500, 1600, 1500, 1500, 1500, 1500, 1500]"
1497640593221421231,,5334,,1478885459,352954423,'',0,"[1590, 1500, 1400, 1500, 1500, 1500, 1500, 1500]"
1497640593716906529,,5335,,1478885459,850153576,'',0,"[1590, 1500, 1400, 1500, 1500, 1500, 1500, 1500]"
1497640594214692111,,5336,,1478885460,347993352,'',0,"[1590, 1500, 1400, 1500, 1500, 1500, 1500, 1500]"
1497640594712755517,,5337,,1478885460,846151929,'',0,"[1590, 1500, 1400, 1500, 1500, 1500, 1500, 1500]"
1497640595216378444,,5338,,1478885461,349181746,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640595720463337,,5339,,1478885461,853217914,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640596213835931,,5340,,1478885462,347144522,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640596718232378,,5341,,1478885462,851504909,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640597212013245,,5342,,1478885463,345304277,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640597719733084,,5343,,1478885463,849573987,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640598210415078,,5344,,1478885464,343635334,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640598714447731,,5345,,1478885464,847763064,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640599219020899,,5346,,1478885465,351984545,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640599714520047,,5347,,1478885465,847872815,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640600216632745,,5348,,1478885466,349928154,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640600710975130,,5349,,1478885466,844295074,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640601215114882,,5350,,1478885467,348432596,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640601719461394,,5351,,1478885467,852753712,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640602213317139,,5352,,1478885468,346594903,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640602718087235,,5353,,1478885468,851406851,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640603211537384,,5354,,1478885469,344678616,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497640603715553679,,5355,,1478885469,848759993,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
