rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1497643710216994552,,5482,,1478887821,363653113,'',0,"[1590, 1500, 1380, 1500, 1500, 1500, 1500, 1500]"
1497643710721801011,,5483,,1478887821,867801938,'',0,"[1590, 1500, 1660, 1500, 1500, 1500, 1500, 1500]"
1497643711218939432,,5484,,1478887822,365052340,'',0,"[1590, 1500, 1660, 1500, 1500, 1500, 1500, 1500]"
1497643711716330282,,5485,,1478887822,862317847,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643712223661594,,5486,,1478887823,369474841,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643712721236901,,5487,,1478887823,867025764,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643713220591132,,5488,,1478887824,366613244,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643713717336138,,5489,,1478887824,863441564,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643714214977255,,5490,,1478887825,361447278,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643714721987787,,5491,,1478887825,868127346,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643715220461826,,5492,,1478887826,365869310,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643715717421570,,5493,,1478887826,863398514,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643716215238594,,5494,,1478887827,361127874,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643716724214276,,5495,,1478887827,868394347,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643717216772591,,5496,,1478887828,362895016,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643717720870770,,5497,,1478887828,867078268,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643718214860730,,5498,,1478887829,361172427,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643718719189538,,5499,,1478887829,865422137,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643719223408434,,5500,,1478887830,369720388,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643719717645716,,5501,,1478887830,863866318,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643720221797511,,5502,,1478887831,368014622,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643720715929172,,5503,,1478887831,862267166,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643721220007237,,5504,,1478887832,366319220,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643721714665070,,5505,,1478887832,860345567,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643722218162620,,5506,,1478887833,364411267,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643722723281813,,5507,,1478887833,869465662,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643723216422823,,5508,,1478887834,362662324,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643723720543604,,5509,,1478887834,866838023,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643724214806990,,5510,,1478887835,361006870,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
1497643724718793608,,5511,,1478887835,865063038,'',0,"[1590, 1500, 1360, 1500, 1500, 1500, 1500, 1500]"
