Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
9.272	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.321	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.344	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.365	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.387	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.415	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.61	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.632	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.652	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.673	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.694	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
9.714	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
10.905	6.91901e-310	6.91901e-310	2.122e-314	3.135e-317	1.5316e-322	6.91901e-310	0	0	0
11.095	-1.78114	0.886322	0.148005	-1.78295	1.16839	0.145516	-2.18324	1.17397	0.15159
11.325	-1.78161	0.886809	0.148932	-1.78301	1.16841	0.145565	-2.18324	1.17394	0.15165
11.522	-1.78163	0.886961	0.149087	-1.78303	1.16839	0.145588	-2.18319	1.17405	0.151748
11.761	-1.78154	0.886903	0.148957	-1.783	1.16847	0.145589	-2.18299	1.17417	0.151761
11.965	-1.78153	0.886809	0.148943	-1.78305	1.16848	0.145618	-2.18349	1.17471	0.152734
12.164	-1.78154	0.886737	0.148988	-1.78311	1.1685	0.145744	-2.18353	1.17472	0.152784
12.346	-1.78145	0.886678	0.148956	-1.78312	1.16851	0.145735	-2.18344	1.17487	0.152891
12.526	-1.78142	0.886714	0.14891	-1.78305	1.16853	0.145687	-2.18349	1.17465	0.152731
12.752	-1.78148	0.886777	0.148779	-1.78311	1.16854	0.145726	-2.1832	1.175	0.152798
13.013	-1.78153	0.886904	0.148632	-1.78317	1.16849	0.1458	-2.18323	1.17503	0.152943
13.197	-1.78151	0.88695	0.148578	-1.78311	1.16846	0.145781	-2.18318	1.17506	0.152938
13.373	-1.78148	0.886924	0.148635	-1.78306	1.16847	0.145653	-2.18307	1.17504	0.152792
13.633	-1.78184	0.886405	0.148707	-1.78308	1.16848	0.145675	-2.18308	1.17508	0.152782
13.859	-1.78176	0.886359	0.148679	-1.78311	1.16846	0.145738	-2.1831	1.175	0.152796
14.093	-1.7817	0.886409	0.148703	-1.78294	1.16858	0.14562	-2.18307	1.17505	0.152828
14.395	-1.78169	0.88643	0.148754	-1.78306	1.1686	0.145749	-2.18387	1.17478	0.153158
14.625	-1.78159	0.886397	0.148764	-1.78305	1.16869	0.145838	-2.1839	1.17472	0.153158
14.815	-1.78152	0.886371	0.148731	-1.78287	1.16881	0.145741	-2.18415	1.17507	0.153927
14.993	-1.78154	0.886408	0.148701	-1.78273	1.16888	0.145645	-2.18387	1.17478	0.153085
