Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
11.722	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
11.794	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
11.823	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
11.857	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
11.883	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
11.907	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
11.949	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
12.073	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
12.098	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
12.121	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
12.144	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
12.168	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
12.203	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
13.146	6.95198e-310	6.95198e-310	2.122e-314	3.135e-317	1.5316e-322	6.95198e-310	0	0	0
13.377	-1.76742	0.897111	0.14775	-1.76725	1.1794	0.144796	-2.16751	1.18788	0.152165
13.613	-1.76744	0.897091	0.147766	-1.76747	1.17936	0.144988	-2.16734	1.18801	0.152151
13.877	-1.76744	0.897147	0.147753	-1.76744	1.17938	0.14495	-2.16728	1.188	0.151962
14.06	-1.76744	0.897081	0.147767	-1.76743	1.17936	0.144959	-2.16748	1.18786	0.152097
14.251	-1.76744	0.897118	0.147746	-1.76744	1.17941	0.145064	-2.1675	1.18783	0.152204
14.436	-1.76747	0.897139	0.14777	-1.76745	1.17939	0.144988	-2.16731	1.18803	0.152035
14.621	-1.76745	0.897143	0.147793	-1.76718	1.17939	0.144662	-2.16747	1.18783	0.152175
14.798	-1.76743	0.897138	0.147755	-1.76723	1.17938	0.14475	-2.16762	1.18774	0.152237
15.019	-1.76744	0.897138	0.147778	-1.76722	1.17939	0.144751	-2.16739	1.18806	0.152472
15.203	-1.76747	0.897115	0.147798	-1.76745	1.17938	0.144969	-2.16727	1.18803	0.151979
15.391	-1.76743	0.897142	0.147757	-1.76719	1.17938	0.144706	-2.16762	1.18768	0.15197
15.553	-1.76744	0.897126	0.147756	-1.76739	1.17931	0.144872	-2.16749	1.18786	0.15238
15.725	-1.76746	0.897146	0.147776	-1.76744	1.17939	0.144975	-2.16739	1.18801	0.152255
15.907	-1.76744	0.897154	0.147768	-1.76744	1.17935	0.14496	-2.16746	1.18785	0.152163
