Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
12.12	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.181	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.221	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.282	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.343	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.427	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.504	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.531	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.589	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.652	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.706	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.896	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
12.957	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
13.023	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
13.081	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
13.143	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
13.206	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
14.227	6.93408e-310	6.93408e-310	2.122e-314	3.135e-317	1.5316e-322	6.93408e-310	0	0	0
14.319	-1.7133	0.820127	0.149008	-1.71557	1.1028	0.147476	-2.11479	1.10915	0.154098
14.501	-1.7133	0.820127	0.149008	-1.71557	1.1028	0.147476	-2.11479	1.10915	0.154098
14.664	-1.71327	0.820191	0.149054	-1.71513	1.10243	0.146733	-2.11478	1.10901	0.153909
14.793	-1.71325	0.820201	0.149055	-1.71508	1.10243	0.146668	-2.11474	1.10857	0.153556
14.95	-1.71329	0.820192	0.149171	-1.71518	1.10242	0.146794	-2.11481	1.10891	0.153802
15.135	-1.71326	0.820206	0.149083	-1.71522	1.1024	0.146812	-2.11462	1.1088	0.153703
15.407	-1.71326	0.82022	0.149047	-1.7151	1.10244	0.146668	-2.11463	1.10904	0.153638
15.588	-1.71321	0.820259	0.148975	-1.71514	1.10239	0.146722	-2.11483	1.10883	0.1537
15.736	-1.71327	0.820184	0.149082	-1.7154	1.10265	0.147256	-2.11473	1.10903	0.153715
15.885	-1.71324	0.820254	0.149097	-1.71509	1.10258	0.146822	-2.11468	1.10899	0.153599
16.088	-1.7133	0.820233	0.149199	-1.71506	1.10252	0.146708	-2.11473	1.10902	0.153693
16.326	-1.71332	0.820197	0.149193	-1.71514	1.10249	0.146848	-2.11467	1.10897	0.153585
16.534	-1.71333	0.820183	0.14921	-1.71515	1.10248	0.146863	-2.11458	1.10905	0.153459
16.69	-1.71332	0.820248	0.149221	-1.71551	1.10257	0.147293	-2.11455	1.10905	0.153386
16.783	-1.71336	0.820188	0.149229	-1.7155	1.10251	0.147245	-2.11458	1.10905	0.153419
16.985	-1.71329	0.820259	0.149149	-1.71508	1.10236	0.146707	-2.1146	1.10909	0.153507
17.133	-1.71326	0.820222	0.149095	-1.71508	1.10234	0.146675	-2.11451	1.10909	0.153333
17.32	-1.71332	0.820198	0.149214	-1.71505	1.10226	0.146506	-2.11461	1.10912	0.153524
17.475	-1.71338	0.82022	0.149296	-1.71495	1.1024	0.146584	-2.11463	1.1091	0.153634
17.623	-1.71333	0.820189	0.149229	-1.71489	1.10237	0.146512	-2.11382	1.10872	0.152424
17.77	-1.71334	0.820187	0.149187	-1.71478	1.10239	0.146297	-2.11417	1.10868	0.152692
17.952	-1.71333	0.820218	0.149129	-1.71524	1.10257	0.146977	-2.11418	1.10871	0.152763
18.157	-1.71331	0.820191	0.149108	-1.71524	1.10246	0.146915	-2.11431	1.10873	0.153031
18.348	-1.71326	0.820199	0.149078	-1.71489	1.10232	0.146453	-2.1143	1.10874	0.153044
18.514	-1.71328	0.820082	0.148965	-1.71474	1.10229	0.146206	-2.1142	1.10875	0.152911
18.711	-1.71322	0.820509	0.149248	-1.71484	1.10228	0.146325	-2.11427	1.10879	0.1531
18.982	-1.71327	0.820685	0.149438	-1.7152	1.1024	0.146895	-2.11426	1.10872	0.153069
19.236	-1.71325	0.820718	0.149407	-1.71476	1.10229	0.146269	-2.1142	1.10876	0.153004
19.436	-1.71327	0.820756	0.149475	-1.71476	1.10228	0.14621	-2.11423	1.10871	0.153014
19.629	-1.71324	0.820562	0.149292	-1.71517	1.10236	0.146821	-2.11423	1.10873	0.153069
19.8	-1.71329	0.820633	0.149461	-1.7149	1.10226	0.146404	-2.11423	1.10872	0.153041
19.949	-1.71327	0.820573	0.149394	-1.7148	1.10229	0.146218	-2.11417	1.10872	0.15295
20.168	-1.71332	0.820563	0.149444	-1.71488	1.10223	0.146313	-2.11424	1.10873	0.153122
20.343	-1.71335	0.82053	0.149459	-1.71527	1.1024	0.14695	-2.11424	1.10875	0.153164
20.492	-1.71329	0.82053	0.149348	-1.71489	1.10224	0.146363	-2.11418	1.10874	0.153037
20.648	-1.71329	0.820487	0.149329	-1.71551	1.10239	0.147162	-2.11415	1.10874	0.153046
20.836	-1.71335	0.820493	0.149428	-1.71511	1.10227	0.146632	-2.1142	1.10874	0.153158
20.985	-1.71329	0.82049	0.149311	-1.71537	1.10227	0.146961	-2.11419	1.10878	0.15323
21.133	-1.71327	0.820499	0.149294	-1.71551	1.10239	0.147154	-2.11415	1.10876	0.15309
21.283	-1.71328	0.820532	0.149354	-1.71552	1.10235	0.147135	-2.11415	1.10882	0.153139
21.46	-1.71334	0.820465	0.149433	-1.71538	1.10228	0.146983	-2.11419	1.10881	0.153193
21.617	-1.71327	0.820409	0.14924	-1.71551	1.10239	0.147147	-2.11417	1.10879	0.153075
21.855	-1.71331	0.820388	0.149298	-1.71497	1.10224	0.14642	-2.11416	1.10883	0.153013
22.06	-1.71337	0.820351	0.149356	-1.71508	1.10221	0.1466	-2.11423	1.10882	0.153107
22.318	-1.71337	0.820349	0.149335	-1.71534	1.10229	0.146959	-2.11424	1.10882	0.153077
22.518	-1.71327	0.820403	0.149228	-1.71502	1.10224	0.146455	-2.1142	1.10883	0.152992
22.748	-1.71326	0.8204	0.149211	-1.71497	1.10224	0.14642	-2.11423	1.1088	0.152987
22.921	-1.71333	0.820413	0.149287	-1.71513	1.10223	0.146686	-2.11427	1.10881	0.153052
