Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
10.535	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
10.607	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
10.642	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
10.721	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
10.816	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
10.856	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
10.954	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
10.999	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
11.023	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
11.074	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
11.279	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
11.303	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
11.359	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
11.42	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
11.463	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
11.492	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
12.397	6.91954e-310	6.91954e-310	2.122e-314	3.135e-317	1.5316e-322	6.91954e-310	0	0	0
12.685	-1.95926	0.518797	0.147426	-1.96477	0.800388	0.143037	-2.36611	0.800463	0.14719
12.841	-1.95926	0.518793	0.147457	-1.96473	0.800463	0.143103	-2.36611	0.800449	0.147254
13.083	-1.95927	0.518817	0.147435	-1.9648	0.800406	0.143115	-2.36612	0.800485	0.147186
13.217	-1.95925	0.518793	0.147451	-1.96482	0.800415	0.143142	-2.36611	0.80044	0.147195
13.436	-1.95926	0.518815	0.147497	-1.9648	0.80039	0.143148	-2.36613	0.800475	0.147166
13.667	-1.95927	0.518828	0.147443	-1.96471	0.800424	0.143042	-2.36612	0.800462	0.147153
13.881	-1.95902	0.518707	0.14736	-1.96483	0.800418	0.143149	-2.3661	0.800504	0.147188
14.115	-1.95905	0.518703	0.147406	-1.96484	0.800397	0.143162	-2.36609	0.800444	0.147266
14.247	-1.95904	0.518717	0.147411	-1.96474	0.800455	0.14316	-2.36617	0.800408	0.147149
14.366	-1.95904	0.518718	0.14739	-1.9648	0.800357	0.143073	-2.3661	0.800502	0.147239
14.519	-1.95929	0.51883	0.147431	-1.9648	0.80043	0.143124	-2.36612	0.80049	0.147166
14.828	-1.9593	0.518845	0.147473	-1.96484	0.800398	0.143193	-2.36612	0.800466	0.147257
15.063	-1.95928	0.518819	0.147494	-1.96472	0.800444	0.143124	-2.36609	0.800482	0.147205
15.303	-1.95931	0.518836	0.147467	-1.96483	0.800438	0.14313	-2.3661	0.800494	0.147213
15.434	-1.95907	0.518738	0.147442	-1.96482	0.800402	0.143145	-2.36613	0.800477	0.147197
15.538	-1.95928	0.518837	0.147504	-1.96474	0.800466	0.143094	-2.36612	0.800421	0.14714
15.722	-1.95927	0.518855	0.147524	-1.96467	0.80045	0.142997	-2.36611	0.800471	0.147176
16.003	-1.95926	0.518836	0.147467	-1.9648	0.800375	0.143045	-2.36612	0.800443	0.147114
16.283	-1.95933	0.518857	0.1476	-1.96486	0.800409	0.143211	-2.3661	0.800463	0.147227
16.547	-1.95905	0.518747	0.147454	-1.96472	0.800476	0.143054	-2.36612	0.800413	0.147149
16.783	-1.95902	0.51875	0.147382	-1.96519	0.800658	0.143716	-2.36608	0.800514	0.147136
16.968	-1.95929	0.51887	0.147572	-1.96482	0.800412	0.143125	-2.36612	0.800482	0.147189
17.134	-1.95906	0.518714	0.147511	-1.96486	0.80039	0.143207	-2.36617	0.800406	0.147186
17.344	-1.95929	0.518867	0.14755	-1.9647	0.800455	0.142995	-2.36609	0.80047	0.147175
17.525	-1.95927	0.518859	0.147486	-1.96477	0.800416	0.142998	-2.36612	0.800448	0.147121
17.754	-1.95933	0.518844	0.14756	-1.96486	0.800422	0.143181	-2.36612	0.800456	0.147228
18.006	-1.95929	0.518838	0.147543	-1.96473	0.800474	0.143057	-2.36613	0.800477	0.14722
18.263	-1.959	0.518745	0.147353	-1.96477	0.800414	0.143018	-2.36613	0.800455	0.147101
18.433	-1.95931	0.518854	0.147587	-1.96482	0.800422	0.143145	-2.36614	0.800466	0.147165
18.639	-1.95909	0.518774	0.147528	-1.96489	0.800407	0.14324	-2.36617	0.800433	0.147253
18.923	-1.95932	0.518839	0.147535	-1.96483	0.800376	0.143134	-2.3661	0.800432	0.147212
19.126	-1.9593	0.518853	0.147529	-1.96476	0.800405	0.143013	-2.3661	0.800452	0.147089
19.422	-1.95908	0.518744	0.147467	-1.96487	0.80036	0.143164	-2.36618	0.800427	0.147215
19.647	-1.95935	0.518834	0.14762	-1.96479	0.800459	0.143123	-2.36645	0.800404	0.147391
19.914	-1.9593	0.518852	0.147493	-1.9647	0.800449	0.143037	-2.36609	0.800484	0.147233
20.15	-1.95903	0.518736	0.14738	-1.96466	0.800466	0.142938	-2.36612	0.800432	0.147195
20.46	-1.95936	0.518848	0.147595	-1.96474	0.800471	0.143093	-2.36647	0.800367	0.147375
20.67	-1.9593	0.518798	0.147482	-1.96473	0.800456	0.143066	-2.36613	0.800408	0.147185
20.875	-1.95902	0.518735	0.147349	-1.96466	0.800462	0.142943	-2.36609	0.800496	0.147145
21.111	-1.95932	0.518836	0.147491	-1.96485	0.800393	0.143186	-2.36618	0.800473	0.14725
21.294	-1.95932	0.518804	0.147533	-1.96477	0.800443	0.143109	-2.36615	0.800424	0.147287
21.555	-1.95903	0.51869	0.14732	-1.96471	0.800466	0.142972	-2.36614	0.800458	0.14715
21.824	-1.95902	0.518715	0.147327	-1.9648	0.800389	0.143065	-2.36611	0.80051	0.147188
22.086	-1.95932	0.518806	0.147508	-1.96485	0.800484	0.143182	-2.36614	0.800433	0.147243
22.321	-1.95929	0.518808	0.147469	-1.96474	0.800443	0.143093	-2.36613	0.800437	0.14722
22.501	-1.95905	0.518721	0.147387	-1.96466	0.800448	0.142926	-2.36611	0.8005	0.14721
22.717	-1.95929	0.518808	0.147466	-1.96486	0.800383	0.143207	-2.36617	0.800473	0.147207
22.966	-1.95936	0.518821	0.147505	-1.96485	0.800395	0.143168	-2.36616	0.80044	0.147211
23.282	-1.9593	0.518786	0.147465	-1.96471	0.800444	0.143043	-2.36614	0.800428	0.147182
23.516	-1.95903	0.518708	0.147329	-1.96481	0.800422	0.143114	-2.36614	0.800477	0.147173
23.779	-1.95934	0.518806	0.147463	-1.96486	0.800408	0.143216	-2.36615	0.800476	0.147257
24.08	-1.95903	0.518669	0.147315	-1.96471	0.80045	0.143046	-2.36616	0.800469	0.147158
24.298	-1.95923	0.518768	0.147336	-1.96466	0.800453	0.142917	-2.36613	0.800505	0.147187
24.559	-1.95928	0.518774	0.147391	-1.96482	0.800437	0.14313	-2.36614	0.800542	0.147246
24.807	-1.95931	0.518776	0.147445	-1.96485	0.800397	0.143209	-2.36616	0.800461	0.147289
25.072	-1.95926	0.51876	0.147338	-1.9648	0.800376	0.143077	-2.36614	0.800502	0.14717
25.321	-1.95923	0.518784	0.147341	-1.96479	0.800409	0.143081	-2.36608	0.800502	0.147237
25.6	-1.95928	0.518754	0.147397	-1.96485	0.8004	0.143206	-2.36613	0.800482	0.147251
25.875	-1.95926	0.51875	0.147379	-1.96475	0.800421	0.143127	-2.36615	0.800414	0.147234
26.154	-1.95898	0.518676	0.147253	-1.96464	0.800455	0.142921	-2.36607	0.800499	0.147194
26.328	-1.95923	0.518753	0.147337	-1.96479	0.80039	0.143087	-2.36608	0.800506	0.147197
26.565	-1.95929	0.518764	0.147409	-1.96484	0.800354	0.143197	-2.36615	0.80044	0.147245
26.754	-1.95924	0.518753	0.147333	-1.96471	0.800457	0.143043	-2.3661	0.800434	0.147176
26.938	-1.95922	0.518768	0.147281	-1.96463	0.800443	0.142871	-2.36609	0.80049	0.147143
27.119	-1.95926	0.51876	0.147348	-1.96482	0.800421	0.143134	-2.3661	0.800527	0.147192
27.36	-1.95926	0.518727	0.147398	-1.96486	0.800331	0.143208	-2.36615	0.800438	0.147219
27.535	-1.95924	0.518758	0.147348	-1.96467	0.800446	0.142947	-2.36608	0.80047	0.147189
27.727	-1.95925	0.518764	0.147356	-1.9648	0.800419	0.143077	-2.36609	0.80049	0.14719
27.917	-1.95928	0.518767	0.147367	-1.96488	0.800363	0.143234	-2.36617	0.800442	0.147236
28.15	-1.95927	0.51877	0.147363	-1.96484	0.800335	0.14314	-2.36611	0.800452	0.147238
28.332	-1.95925	0.518763	0.147354	-1.96466	0.800459	0.142908	-2.36607	0.800452	0.147176
28.479	-1.95927	0.518787	0.147343	-1.96526	0.800639	0.143782	-2.36611	0.800518	0.147246
28.659	-1.95931	0.518798	0.14741	-1.96489	0.800372	0.143205	-2.36614	0.800481	0.147304
28.844	-1.95929	0.518762	0.147424	-1.96474	0.800449	0.143035	-2.36643	0.80046	0.147346
29.115	-1.95922	0.518778	0.147289	-1.96477	0.800408	0.142986	-2.36611	0.80052	0.147142
29.364	-1.95928	0.518772	0.147334	-1.96486	0.800373	0.14316	-2.36614	0.80047	0.147182
29.558	-1.95929	0.518769	0.147406	-1.96477	0.800434	0.143088	-2.36611	0.800459	0.147261
29.79	-1.95904	0.518714	0.147343	-1.96483	0.800378	0.14311	-2.36613	0.800451	0.147121
30.057	-1.95926	0.518784	0.147436	-1.96482	0.800382	0.143083	-2.36611	0.800462	0.147178
30.341	-1.9593	0.518789	0.147453	-1.96488	0.800389	0.14319	-2.36619	0.800418	0.147198
30.603	-1.95928	0.518788	0.147397	-1.96485	0.800396	0.14314	-2.36616	0.800427	0.147151
30.892	-1.95927	0.518796	0.147415	-1.96465	0.800448	0.142887	-2.36607	0.800458	0.14717
31.191	-1.95907	0.518712	0.147406	-1.96485	0.800371	0.143113	-2.36614	0.800475	0.147209
31.465	-1.9593	0.518795	0.147474	-1.96488	0.800375	0.143216	-2.36615	0.800397	0.147251
31.663	-1.95926	0.5188	0.147439	-1.9647	0.800438	0.142998	-2.36611	0.800513	0.147192
31.877	-1.95931	0.518812	0.147446	-1.96466	0.800449	0.142924	-2.36612	0.80046	0.147186
32.044	-1.95911	0.518735	0.147507	-1.96489	0.800348	0.143182	-2.36614	0.800516	0.147258
32.319	-1.95907	0.518691	0.147395	-1.96492	0.80038	0.143281	-2.36617	0.800408	0.147269
32.561	-1.95927	0.518809	0.147452	-1.96484	0.800381	0.143095	-2.36613	0.800512	0.147209
32.867	-1.95928	0.518826	0.147476	-1.96484	0.800395	0.14312	-2.36614	0.800433	0.147177
33.198	-1.95912	0.518733	0.147504	-1.96491	0.800391	0.143232	-2.36617	0.800471	0.147253
33.511	-1.95908	0.518719	0.147409	-1.96485	0.800373	0.143142	-2.36618	0.800417	0.147135
33.772	-1.95909	0.518733	0.147442	-1.96486	0.800415	0.14319	-2.36611	0.800517	0.147208
34.026	-1.9594	0.518822	0.147605	-1.96492	0.800409	0.143248	-2.36618	0.80042	0.147258
34.281	-1.95909	0.518713	0.147474	-1.96478	0.800435	0.143136	-2.36614	0.800476	0.147261
34.562	-1.95904	0.518721	0.147329	-1.96484	0.800349	0.143075	-2.3661	0.800468	0.147263
34.835	-1.95931	0.518841	0.147522	-1.96485	0.800429	0.143109	-2.36614	0.800474	0.147183
35.103	-1.95931	0.518786	0.14753	-1.96481	0.800466	0.143142	-2.36618	0.800426	0.147256
35.403	-1.95907	0.518721	0.147444	-1.96472	0.800463	0.143006	-2.36613	0.800422	0.147208
35.635	-1.95933	0.518833	0.147535	-1.96481	0.800391	0.143036	-2.36614	0.800473	0.147183
35.891	-1.95907	0.51874	0.147426	-1.96485	0.800403	0.143136	-2.36611	0.800507	0.147307
36.169	-1.95907	0.518715	0.147442	-1.96475	0.800452	0.143096	-2.36618	0.800424	0.147245
36.371	-1.95932	0.518825	0.147502	-1.96468	0.800458	0.14295	-2.36613	0.80042	0.147167
36.575	-1.95904	0.518727	0.147365	-1.96483	0.800397	0.1431	-2.36608	0.800488	0.147227
36.799	-1.95936	0.518833	0.147592	-1.96472	0.800431	0.143027	-2.36613	0.800474	0.147351
36.954	-1.95933	0.518811	0.147569	-1.96474	0.800451	0.143061	-2.36643	0.800377	0.14734
37.111	-1.95906	0.518743	0.147444	-1.96481	0.800389	0.143092	-2.36612	0.800462	0.147191
37.308	-1.95908	0.518746	0.147452	-1.96486	0.800388	0.143171	-2.36614	0.800431	0.147248
37.453	-1.95909	0.518718	0.147473	-1.96473	0.800437	0.14306	-2.36645	0.800349	0.147303
37.62	-1.9591	0.518737	0.147473	-1.96475	0.800408	0.143078	-2.3661	0.80043	0.147231
37.766	-1.95932	0.51881	0.147533	-1.96485	0.800397	0.143146	-2.36616	0.800388	0.147161
38.01	-1.95908	0.518723	0.147433	-1.96487	0.800402	0.143163	-2.36614	0.800453	0.14724
38.238	-1.95934	0.518826	0.147514	-1.96486	0.800356	0.143178	-2.36612	0.800452	0.147222
38.548	-1.95904	0.518696	0.147395	-1.96483	0.800365	0.143066	-2.36612	0.800512	0.147283
38.783	-1.9593	0.5188	0.147493	-1.96487	0.800398	0.143189	-2.36612	0.800422	0.147244
39.065	-1.95906	0.518712	0.147427	-1.96485	0.800361	0.143148	-2.36616	0.800438	0.147237
39.302	-1.95932	0.518814	0.147497	-1.96487	0.800399	0.143173	-2.36612	0.800406	0.147215
39.538	-1.95904	0.518703	0.147389	-1.96487	0.800399	0.143199	-2.36612	0.800486	0.147291
39.756	-1.95931	0.518794	0.14749	-1.96487	0.800394	0.143147	-2.36616	0.800414	0.14721
39.915	-1.95929	0.518809	0.147474	-1.96474	0.800436	0.143053	-2.36613	0.80046	0.147255
40.091	-1.95931	0.518807	0.147475	-1.96472	0.800446	0.143039	-2.36613	0.800432	0.147222
40.263	-1.95934	0.518816	0.147524	-1.96489	0.800346	0.143186	-2.36616	0.800438	0.147207
40.418	-1.95908	0.518709	0.147427	-1.96475	0.800419	0.143059	-2.36615	0.800435	0.147261
40.567	-1.95929	0.518815	0.147471	-1.96473	0.800442	0.143031	-2.36612	0.800475	0.147225
40.72	-1.95931	0.518818	0.147492	-1.96485	0.800411	0.143144	-2.36617	0.80042	0.147151
40.912	-1.95932	0.518805	0.14751	-1.96491	0.800394	0.143207	-2.36614	0.800468	0.147211
41.122	-1.95928	0.518792	0.147472	-1.96477	0.800463	0.143094	-2.36645	0.800345	0.14728
41.279	-1.95926	0.518781	0.147443	-1.96482	0.800405	0.143067	-2.36611	0.800512	0.147227
41.429	-1.95932	0.518821	0.147535	-1.96485	0.800413	0.143151	-2.36614	0.800468	0.147275
41.578	-1.95931	0.518812	0.147516	-1.96488	0.80035	0.143154	-2.36616	0.800435	0.147224
41.728	-1.95929	0.518817	0.147434	-1.96484	0.800371	0.14311	-2.3661	0.800459	0.147243
41.933	-1.95929	0.518794	0.147462	-1.96481	0.800402	0.143018	-2.36615	0.80048	0.147191
42.081	-1.95933	0.518799	0.147521	-1.96494	0.800374	0.14322	-2.36617	0.800457	0.147278
42.259	-1.95929	0.518783	0.1475	-1.96488	0.800382	0.143212	-2.3661	0.800491	0.147302
42.433	-1.95927	0.51881	0.147478	-1.96482	0.800379	0.143064	-2.36615	0.800466	0.14713
42.581	-1.95928	0.51881	0.147412	-1.96485	0.800417	0.143113	-2.36616	0.800511	0.147232
42.777	-1.95931	0.518794	0.147442	-1.96489	0.800409	0.143219	-2.36616	0.800498	0.147269
43.011	-1.95932	0.518817	0.147469	-1.96487	0.800474	0.143166	-2.36613	0.800422	0.147229
43.185	-1.95933	0.518809	0.147438	-1.96485	0.8004	0.143119	-2.36613	0.800478	0.147218
43.345	-1.95931	0.518812	0.147424	-1.96488	0.800365	0.143155	-2.36613	0.800503	0.147261
43.495	-1.95933	0.51877	0.147447	-1.96489	0.800354	0.14322	-2.36614	0.800486	0.147243
43.705	-1.95904	0.518699	0.14736	-1.96485	0.800344	0.143072	-2.36612	0.800471	0.147172
43.924	-1.9593	0.518794	0.147439	-1.9647	0.800459	0.142978	-2.36612	0.800504	0.147208
44.176	-1.95933	0.518788	0.147447	-1.96488	0.800392	0.143216	-2.36615	0.80044	0.147236
44.465	-1.95906	0.518682	0.147378	-1.96488	0.800371	0.143191	-2.36645	0.800385	0.147318
44.686	-1.9593	0.51884	0.147444	-1.9648	0.800379	0.143011	-2.36613	0.800427	0.147108
44.879	-1.95906	0.518718	0.14736	-1.96486	0.800384	0.143119	-2.36612	0.80043	0.147151
45.033	-1.95932	0.518786	0.14749	-1.9649	0.800353	0.143198	-2.36613	0.800405	0.14724
45.204	-1.95932	0.518793	0.147489	-1.96477	0.800427	0.143064	-2.36615	0.800439	0.147213
45.533	-1.95928	0.518788	0.147424	-1.96482	0.800459	0.14308	-2.3661	0.800441	0.147191
45.781	-1.95907	0.518681	0.147404	-1.96488	0.800463	0.143182	-2.36615	0.80041	0.147205
46.062	-1.95907	0.518687	0.147432	-1.96485	0.800327	0.143135	-2.36611	0.800413	0.147245
46.325	-1.95926	0.518797	0.147412	-1.96482	0.800369	0.143101	-2.36609	0.800455	0.147194
46.571	-1.95925	0.518774	0.147417	-1.96484	0.800336	0.143112	-2.36609	0.800423	0.147207
46.811	-1.95906	0.518693	0.147401	-1.96488	0.800347	0.143184	-2.36609	0.800388	0.147336
47.143	-1.95905	0.518666	0.147353	-1.96476	0.800445	0.143087	-2.3661	0.800428	0.147276
47.35	-1.95926	0.518776	0.147376	-1.96483	0.800395	0.143133	-2.36607	0.80042	0.147187
47.585	-1.95929	0.518759	0.147382	-1.96489	0.800378	0.143207	-2.3661	0.800425	0.147321
