Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
9.769	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
9.848	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
9.899	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
9.946	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
9.967	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
9.986	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
10.023	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
10.159	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
10.177	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
10.196	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
10.213	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
10.23	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
10.271	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
11.287	6.89981e-310	6.89981e-310	2.122e-314	3.135e-317	1.5316e-322	6.89981e-310	0	0	0
11.484	-1.80482	0.861205	0.147614	-1.82123	1.14311	0.147057	-2.22224	1.12739	0.151142
11.702	-1.80478	0.861209	0.14758	-1.82113	1.1431	0.146884	-2.22221	1.12741	0.151058
11.894	-1.80483	0.861188	0.147636	-1.82116	1.14309	0.146922	-2.22225	1.12741	0.1511
12.041	-1.80485	0.861215	0.147675	-1.82121	1.1431	0.147026	-2.22227	1.12734	0.15114
12.191	-1.8047	0.861174	0.147359	-1.82118	1.14307	0.146989	-2.22229	1.12737	0.151036
12.374	-1.8047	0.861098	0.147301	-1.82116	1.14313	0.146943	-2.22222	1.12741	0.151057
12.505	-1.80471	0.861121	0.147307	-1.82121	1.14311	0.147024	-2.22225	1.12733	0.151118
12.636	-1.80484	0.86119	0.147643	-1.82118	1.14307	0.146997	-2.22225	1.12744	0.151165
12.786	-1.80481	0.861196	0.147621	-1.82116	1.1431	0.14692	-2.22222	1.12738	0.151082
12.91	-1.80475	0.86117	0.147393	-1.82119	1.1431	0.146994	-2.22225	1.12741	0.151068
13.06	-1.80488	0.861197	0.147691	-1.82123	1.14306	0.147064	-2.22228	1.12736	0.151125
13.381	-1.80483	0.861198	0.147629	-1.82119	1.14307	0.147009	-2.22223	1.12736	0.151097
13.602	-1.80481	0.86121	0.147653	-1.82112	1.14308	0.146884	-2.22222	1.12742	0.151012
13.733	-1.80485	0.861199	0.147658	-1.82121	1.14312	0.146996	-2.22228	1.12738	0.151099
13.997	-1.80483	0.861189	0.147652	-1.82121	1.14306	0.147021	-2.22228	1.12734	0.151116
14.191	-1.80481	0.861196	0.147587	-1.82117	1.14312	0.146965	-2.22224	1.12743	0.15108
14.384	-1.80485	0.861188	0.147644	-1.82119	1.14311	0.146963	-2.22228	1.12739	0.151079
14.603	-1.80485	0.8612	0.147656	-1.8212	1.14309	0.146983	-2.22223	1.12735	0.151092
14.823	-1.8048	0.861197	0.147622	-1.82119	1.14311	0.146975	-2.2222	1.12744	0.151103
