Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
9.351	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
9.426	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
9.483	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
9.538	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
9.572	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
9.604	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
9.672	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
9.866	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
9.917	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
9.957	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
10.004	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
10.028	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
10.087	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
10.972	6.9481e-310	6.9481e-310	2.122e-314	3.135e-317	1.5316e-322	6.9481e-310	0	0	0
11.119	-1.81392	0.689349	0.147452	-1.81944	0.970842	0.14457	-2.22014	0.971508	0.151475
11.296	-1.81403	0.689081	0.147401	-1.81945	0.970841	0.144597	-2.21981	0.972056	0.151876
11.506	-1.81363	0.688981	0.147096	-1.81939	0.970782	0.144504	-2.21982	0.972	0.151488
11.745	-1.81394	0.689142	0.147401	-1.81939	0.970852	0.144605	-2.21974	0.972098	0.151682
11.977	-1.81397	0.689092	0.147369	-1.81948	0.97083	0.14467	-2.21981	0.972097	0.151678
12.235	-1.81391	0.689052	0.147263	-1.81943	0.970808	0.144591	-2.21949	0.971744	0.151244
12.471	-1.81385	0.68905	0.147187	-1.81942	0.970852	0.14464	-2.21937	0.971756	0.151089
12.721	-1.81386	0.68903	0.147153	-1.81946	0.970836	0.144612	-2.21954	0.971132	0.150658
12.919	-1.81387	0.68905	0.147178	-1.81948	0.970857	0.144717	-2.2198	0.971363	0.151113
13.109	-1.81383	0.689066	0.147126	-1.81941	0.970833	0.144614	-2.21939	0.971074	0.150533
