Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
12.819	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
12.927	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
12.96	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.023	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.084	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.146	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.257	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.51	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.57	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.632	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.693	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.762	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
13.852	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
14.772	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
14.937	6.93267e-310	6.93267e-310	2.122e-314	3.135e-317	1.5316e-322	6.93267e-310	0	0	0
15.218	-1.76679	0.897904	0.148958	-1.76109	1.17978	0.146154	-2.16098	1.1965	0.154016
15.445	-1.76672	0.89786	0.148854	-1.76087	1.17982	0.14586	-2.16092	1.19629	0.153777
15.761	-1.76677	0.897848	0.148941	-1.76108	1.17976	0.146069	-2.16107	1.1964	0.15391
16.048	-1.76676	0.897847	0.148889	-1.7611	1.17978	0.14609	-2.16112	1.19617	0.153798
16.345	-1.76669	0.897788	0.148805	-1.761	1.17978	0.145955	-2.16092	1.19634	0.153774
16.608	-1.76671	0.897799	0.148851	-1.76106	1.17978	0.146018	-2.1611	1.19627	0.153842
16.874	-1.76677	0.897801	0.148915	-1.76113	1.17983	0.14614	-2.16116	1.19619	0.153809
17.114	-1.76675	0.897731	0.148898	-1.76107	1.17976	0.145974	-2.16101	1.19646	0.153923
17.39	-1.76664	0.897726	0.148733	-1.76101	1.17971	0.145899	-2.16091	1.19629	0.153734
17.614	-1.76669	0.897752	0.148796	-1.76106	1.17976	0.14604	-2.16098	1.19647	0.153963
17.847	-1.76669	0.897738	0.148811	-1.76107	1.1798	0.146063	-2.16102	1.19644	0.153974
18.131	-1.76664	0.897733	0.148726	-1.761	1.1798	0.145956	-2.16108	1.19629	0.153852
18.408	-1.76674	0.897984	0.149093	-1.76103	1.17977	0.145995	-2.1611	1.19627	0.15383
18.632	-1.76674	0.898026	0.149063	-1.76111	1.17986	0.146176	-2.16106	1.19648	0.153961
18.893	-1.76676	0.898036	0.149093	-1.76108	1.17983	0.146099	-2.16103	1.19645	0.153932
19.146	-1.76779	0.898684	0.150622	-1.761	1.17976	0.145889	-2.16092	1.1963	0.153741
19.44	-1.76785	0.898634	0.150602	-1.76103	1.17979	0.146014	-2.16099	1.19651	0.153937
19.696	-1.76787	0.898677	0.150674	-1.76109	1.17982	0.146097	-2.16121	1.19614	0.153746
19.855	-1.76786	0.898665	0.150655	-1.76108	1.17979	0.146083	-2.16082	1.19652	0.153857
20.043	-1.7679	0.898602	0.150734	-1.76101	1.17977	0.145912	-2.16093	1.1963	0.153744
20.235	-1.76788	0.898743	0.150704	-1.76108	1.17984	0.1461	-2.16109	1.19644	0.153885
20.445	-1.76794	0.898641	0.15076	-1.76109	1.17979	0.146061	-2.1611	1.19644	0.153932
20.601	-1.76785	0.898736	0.150646	-1.76107	1.17979	0.146035	-2.16097	1.19627	0.153741
20.761	-1.76669	0.897764	0.148789	-1.76102	1.17976	0.145924	-2.16097	1.19631	0.153734
20.922	-1.76786	0.898872	0.150763	-1.76108	1.17979	0.146065	-2.16108	1.19645	0.153935
21.029	-1.76786	0.898861	0.150728	-1.76105	1.1798	0.146041	-2.16119	1.1962	0.153747
21.259	-1.76784	0.898918	0.150736	-1.761	1.17981	0.146007	-2.16111	1.19625	0.153802
21.537	-1.76786	0.898944	0.150762	-1.76105	1.17981	0.146059	-2.16103	1.19647	0.153954
21.772	-1.76794	0.898887	0.150806	-1.76109	1.17986	0.146144	-2.16111	1.19641	0.153893
22.039	-1.76664	0.897841	0.148656	-1.76103	1.17985	0.146066	-2.16096	1.19628	0.153709
22.293	-1.7668	0.898192	0.149124	-1.76097	1.1798	0.145957	-2.16095	1.19627	0.153716
22.555	-1.76685	0.898203	0.149188	-1.7611	1.17982	0.146158	-2.16114	1.19632	0.153859
22.876	-1.76684	0.898248	0.149192	-1.76111	1.17981	0.146132	-2.16107	1.19644	0.153904
23.16	-1.76678	0.898206	0.149088	-1.761	1.17977	0.145965	-2.16095	1.19637	0.153728
23.407	-1.7668	0.898231	0.149133	-1.76104	1.1798	0.146028	-2.16103	1.19648	0.153891
23.664	-1.76678	0.89795	0.148925	-1.76109	1.17984	0.146125	-2.16133	1.19654	0.154237
23.925	-1.7667	0.897954	0.148818	-1.76099	1.1798	0.145988	-2.16157	1.19657	0.154422
24.175	-1.76669	0.897943	0.148804	-1.76098	1.17982	0.145984	-2.16168	1.1966	0.154518
24.399	-1.76677	0.898011	0.148956	-1.76107	1.17987	0.146154	-2.16094	1.19642	0.153878
24.732	-1.76684	0.897909	0.148976	-1.76109	1.1799	0.146158	-2.16142	1.19662	0.154315
24.992	-1.76666	0.897948	0.148732	-1.76095	1.17978	0.145936	-2.16165	1.19658	0.154489
25.238	-1.76671	0.897984	0.14886	-1.76102	1.17987	0.146071	-2.16132	1.19675	0.15454
25.466	-1.76679	0.898001	0.148935	-1.7611	1.17983	0.146153	-2.16145	1.19658	0.154301
25.729	-1.76673	0.89798	0.148863	-1.76104	1.1798	0.146031	-2.16113	1.1963	0.153809
25.992	-1.76664	0.89795	0.148725	-1.76093	1.17983	0.145906	-2.1608	1.19629	0.153666
26.317	-1.76674	0.897996	0.148896	-1.76103	1.17986	0.146074	-2.16107	1.1964	0.15388
26.5	-1.76681	0.89794	0.148967	-1.76105	1.17981	0.146071	-2.16106	1.19645	0.153898
26.723	-1.76665	0.897946	0.148741	-1.76093	1.17981	0.145931	-2.16094	1.19625	0.153703
26.959	-1.76666	0.897982	0.148804	-1.76096	1.17985	0.145977	-2.16111	1.19625	0.153764
27.206	-1.76679	0.897982	0.148966	-1.76109	1.17984	0.146183	-2.16109	1.1964	0.153939
27.457	-1.76672	0.897959	0.148845	-1.76103	1.1798	0.14604	-2.161	1.19652	0.153989
27.7	-1.76667	0.897862	0.148758	-1.76095	1.17978	0.145903	-2.16094	1.19628	0.153684
