Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
12.599	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
12.656	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
12.716	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
12.757	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
12.784	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
12.848	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
12.935	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
12.997	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
13.069	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
13.11	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
13.134	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
13.273	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
13.319	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
13.342	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
13.376	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
13.429	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
13.455	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
14.497	6.91446e-310	6.91446e-310	2.122e-314	3.135e-317	1.5316e-322	6.91446e-310	0	0	0
14.727	-1.91856	0.833074	0.148944	-1.88099	1.11275	0.146058	-2.2783	1.17195	0.151021
14.943	-1.91855	0.833061	0.148907	-1.88136	1.11286	0.146653	-2.27826	1.17197	0.151034
15.18	-1.91852	0.833062	0.148853	-1.88095	1.11274	0.145987	-2.27825	1.17189	0.15087
15.403	-1.91856	0.833066	0.148887	-1.88135	1.11287	0.146616	-2.27825	1.17189	0.15087
15.626	-1.91858	0.833025	0.148898	-1.88175	1.11303	0.147165	-2.27825	1.17203	0.151099
