rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1483574204228485312,,58040,,1478516520,171566114,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204247994652,,58041,,1478516520,191134248,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204268612177,,58042,,1478516520,211773160,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204289035703,,58043,,1478516520,232052386,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204309625096,,58044,,1478516520,252714788,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204330176619,,58045,,1478516520,273342242,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204350789363,,58046,,1478516520,294032768,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204371267718,,58047,,1478516520,314285275,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204391880946,,58048,,1478516520,334944761,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204412992884,,58049,,1478516520,355460184,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204433130200,,58050,,1478516520,376009877,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204453455977,,58051,,1478516520,396499259,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204474035604,,58052,,1478516520,416918484,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204494533133,,58053,,1478516520,437655938,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204515188474,,58054,,1478516520,458211621,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204535648770,,58055,,1478516520,478763919,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204556410831,,58056,,1478516520,499294342,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204567020428,,58057,,1478516520,510150933,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204586838342,,58058,,1478516520,530066878,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1483574204607680427,,58059,,1478516520,550769071,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
