Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
13.067	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.143	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.173	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.229	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.291	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.35	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.584	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.648	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.704	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.737	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.79	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
13.848	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
14.966	6.91253e-310	6.91253e-310	2.122e-314	3.135e-317	1.5316e-322	6.91253e-310	0	0	0
15.279	-1.87621	0.857791	0.148458	-1.88189	1.13982	0.145736	-2.28358	1.13905	0.150678
15.519	-1.87619	0.85777	0.148418	-1.88188	1.13978	0.145722	-2.28379	1.1394	0.151002
15.754	-1.87621	0.857785	0.148464	-1.88198	1.13947	0.145615	-2.28364	1.13916	0.15082
16.049	-1.87619	0.857759	0.148425	-1.88193	1.13946	0.145531	-2.28396	1.13912	0.151278
16.365	-1.8762	0.857759	0.148417	-1.88189	1.13976	0.145712	-2.28365	1.13909	0.150732
16.704	-1.87619	0.8578	0.148428	-1.88207	1.13961	0.145838	-2.28401	1.13939	0.151138
16.995	-1.87621	0.857771	0.148448	-1.88194	1.13946	0.145524	-2.28423	1.13915	0.152354
