Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
10.293	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.348	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.398	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.459	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.513	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.538	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.586	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.609	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.632	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.764	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.787	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.826	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.902	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
10.963	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
11.017	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
11.976	6.92376e-310	6.92376e-310	2.122e-314	3.135e-317	1.5316e-322	6.92376e-310	0	0	0
12.118	-1.74904	0.740299	0.14705	-1.75983	1.02238	0.145071	-2.15904	1.01736	0.153106
12.285	-1.74924	0.740443	0.147498	-1.75983	1.02237	0.145073	-2.15903	1.01737	0.153104
12.458	-1.74905	0.740311	0.147067	-1.75998	1.02231	0.145216	-2.15907	1.01738	0.153174
12.622	-1.74901	0.740278	0.147025	-1.75982	1.02238	0.145073	-2.15907	1.0174	0.15319
12.789	-1.74924	0.740461	0.147494	-1.75982	1.02237	0.145054	-2.15903	1.01738	0.153118
12.956	-1.74905	0.740278	0.147073	-1.75986	1.02237	0.145097	-2.15906	1.01734	0.153161
13.153	-1.74924	0.74044	0.147518	-1.75996	1.02229	0.145162	-2.15909	1.01736	0.153251
13.313	-1.74903	0.740306	0.147043	-1.75995	1.02227	0.145099	-2.15903	1.01734	0.153096
13.48	-1.74925	0.740481	0.147543	-1.75983	1.02236	0.145057	-2.15904	1.01736	0.153108
13.643	-1.74927	0.740465	0.147569	-1.75987	1.02238	0.145097	-2.1591	1.01739	0.153218
13.843	-1.74925	0.740473	0.147515	-1.75983	1.02238	0.145087	-2.15907	1.01736	0.153172
14.098	-1.74924	0.740496	0.147518	-1.75978	1.02237	0.145029	-2.159	1.01737	0.153095
14.265	-1.74928	0.740462	0.147583	-1.75985	1.02238	0.145113	-2.15905	1.01735	0.15314
