Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
12.809	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
12.87	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
12.9	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.009	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.057	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.082	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.131	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.155	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.18	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.311	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.335	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.359	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.395	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.418	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
13.44	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
14.575	6.91192e-310	6.91192e-310	2.122e-314	3.135e-317	1.5316e-322	6.91192e-310	0	0	0
14.849	-1.75999	0.846021	0.148965	-1.74774	1.12779	0.146104	-2.14657	1.1541	0.154917
15.063	-1.76002	0.846012	0.149006	-1.74801	1.12781	0.14648	-2.14659	1.15406	0.154939
15.335	-1.76001	0.846006	0.149012	-1.74804	1.12789	0.146545	-2.14657	1.15408	0.154962
15.601	-1.75998	0.845992	0.148937	-1.74815	1.12784	0.146653	-2.14654	1.15409	0.154882
15.866	-1.75999	0.84601	0.148986	-1.74773	1.12773	0.146095	-2.14657	1.15408	0.154953
16.061	-1.76002	0.845995	0.149001	-1.74803	1.12788	0.146543	-2.14661	1.15408	0.154965
16.28	-1.75999	0.845984	0.14897	-1.74811	1.12771	0.146519	-2.14649	1.15418	0.154915
16.517	-1.75997	0.846008	0.148979	-1.74795	1.12789	0.146428	-2.14656	1.1541	0.154892
16.795	-1.76002	0.846024	0.149011	-1.74799	1.12785	0.146454	-2.1466	1.15409	0.154963
17.063	-1.76001	0.846015	0.149027	-1.74818	1.1278	0.146656	-2.14652	1.15419	0.154985
17.341	-1.75997	0.845994	0.148966	-1.74796	1.12787	0.146469	-2.1465	1.1542	0.154941
17.652	-1.75999	0.845994	0.148979	-1.74796	1.12788	0.146456	-2.14656	1.15408	0.154909
17.965	-1.76005	0.845984	0.149024	-1.74804	1.12788	0.146546	-2.14663	1.1541	0.155053
18.253	-1.75997	0.845975	0.148961	-1.74819	1.12782	0.146683	-2.14656	1.15408	0.154891
18.532	-1.75997	0.846	0.14894	-1.74814	1.12782	0.14661	-2.14653	1.15407	0.154849
18.786	-1.76003	0.846015	0.149008	-1.74799	1.1279	0.146453	-2.14655	1.15418	0.155015
19.058	-1.76005	0.846008	0.149045	-1.74814	1.12773	0.146581	-2.14662	1.15408	0.155005
19.338	-1.75999	0.84598	0.14894	-1.748	1.1279	0.146474	-2.1465	1.15419	0.154905
19.681	-1.75998	0.846006	0.148943	-1.74797	1.12786	0.146412	-2.14648	1.15418	0.15492
19.947	-1.76005	0.846017	0.149029	-1.74825	1.1279	0.146815	-2.14656	1.15418	0.15505
20.233	-1.76	0.845992	0.14896	-1.74801	1.12791	0.146486	-2.14659	1.15406	0.154928
20.501	-1.75996	0.846011	0.148885	-1.7481	1.1278	0.146504	-2.14646	1.15419	0.154866
20.773	-1.76004	0.846011	0.148991	-1.74797	1.12788	0.146419	-2.14659	1.15408	0.154955
20.952	-1.76007	0.846006	0.14905	-1.74803	1.1279	0.146513	-2.14664	1.15408	0.155044
21.086	-1.76	0.845995	0.148935	-1.74817	1.12784	0.146649	-2.14651	1.15373	0.154533
21.39	-1.75995	0.846008	0.148887	-1.74806	1.12774	0.146398	-2.14649	1.15375	0.154469
21.631	-1.76006	0.845999	0.149014	-1.74801	1.12792	0.146513	-2.14661	1.15407	0.154983
21.818	-1.76005	0.846	0.148993	-1.74801	1.12791	0.146508	-2.14652	1.15418	0.155004
22.018	-1.75997	0.845989	0.148878	-1.74805	1.12767	0.146344	-2.14651	1.15408	0.154865
22.204	-1.75998	0.846056	0.148911	-1.74796	1.1279	0.146417	-2.1466	1.15409	0.154979
