Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
9.329	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.418	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.456	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.491	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.523	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.576	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.626	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.857	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.91	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.944	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
9.998	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
10.032	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
10.107	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
11.025	6.92819e-310	6.92819e-310	2.122e-314	3.135e-317	1.5316e-322	6.92819e-310	0	0	0
11.211	-1.7738	0.796798	0.147435	-1.78584	1.07825	0.144776	-2.18566	1.06968	0.152052
11.414	-1.77379	0.796779	0.1474	-1.78583	1.07827	0.144771	-2.18561	1.06982	0.152104
11.618	-1.77382	0.796785	0.147436	-1.78588	1.07824	0.144824	-2.18569	1.06974	0.15213
11.806	-1.77385	0.796774	0.147478	-1.78586	1.07828	0.144835	-2.18566	1.06982	0.152154
12.044	-1.7738	0.796766	0.14742	-1.78585	1.07826	0.144822	-2.1857	1.06971	0.152106
12.228	-1.77381	0.79678	0.14742	-1.78587	1.07832	0.144849	-2.18564	1.0697	0.152021
12.402	-1.77383	0.796779	0.14746	-1.78589	1.07832	0.144902	-2.18567	1.06973	0.15213
12.54	-1.77381	0.7968	0.147434	-1.78588	1.07823	0.144825	-2.18566	1.0697	0.152076
12.755	-1.7738	0.796802	0.147442	-1.78587	1.07823	0.14479	-2.18549	1.06984	0.151997
12.999	-1.77385	0.796791	0.147479	-1.78589	1.0783	0.144889	-2.18569	1.0697	0.15206
13.286	-1.77386	0.796799	0.147498	-1.78589	1.07827	0.144858	-2.1857	1.06971	0.15213
13.508	-1.77367	0.79671	0.147137	-1.78587	1.07831	0.144849	-2.18564	1.06983	0.152096
13.681	-1.7737	0.79671	0.147151	-1.78589	1.07834	0.144894	-2.18549	1.06985	0.152012
13.8	-1.77385	0.796795	0.147478	-1.78589	1.07832	0.144905	-2.18568	1.06975	0.15211
13.917	-1.77383	0.796774	0.147472	-1.78591	1.0783	0.144906	-2.18571	1.0697	0.152164
14.136	-1.7738	0.796766	0.147395	-1.7858	1.0783	0.144749	-2.18552	1.06986	0.151988
14.375	-1.77383	0.79678	0.147442	-1.78586	1.07827	0.144834	-2.18566	1.06975	0.15207
14.561	-1.77387	0.796782	0.147497	-1.78592	1.07829	0.144884	-2.18571	1.06974	0.152163
14.819	-1.77383	0.796779	0.147459	-1.78588	1.07826	0.144831	-2.18571	1.06972	0.152153
15.074	-1.77379	0.796763	0.1474	-1.78581	1.07828	0.14475	-2.18562	1.06977	0.152045
