channels
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1600, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1600, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1600, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1600, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1600, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1601, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1601, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1601, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1602, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1602, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1602, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1602, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1603, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1603, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1603, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1603, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1604, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1604, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1604, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1604, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1605, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1605, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1605, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1605, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1605, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1606, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1606, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1606, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1606, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1610, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1609, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1608, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1607, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1606, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1606, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1606, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1606, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1606, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1605, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1605, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1605, 1500, 1500, 1500, 1500, 1500]
[1580, 1500, 1605, 1500, 1500, 1500, 1500, 1500]
