Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
12.848	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
12.897	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
12.982	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.036	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.092	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.154	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.237	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.262	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.457	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.521	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.553	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.608	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.703	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
13.761	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
14.353	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
15.048	6.9144e-310	6.9144e-310	2.122e-314	3.135e-317	1.5316e-322	6.9144e-310	0	0	0
15.27	-1.90518	0.813156	0.148087	-1.90852	1.09494	0.145373	-2.30962	1.09787	0.151046
15.528	-1.90487	0.81261	0.147464	-1.90851	1.09504	0.145426	-2.31021	1.09757	0.150891
15.739	-1.90495	0.812814	0.147579	-1.90847	1.09505	0.145378	-2.31026	1.0983	0.151008
15.925	-1.90461	0.812795	0.147523	-1.90849	1.09499	0.145382	-2.30981	1.09754	0.149924
16.103	-1.90461	0.812829	0.147378	-1.90856	1.09502	0.1455	-2.30928	1.09744	0.149532
16.35	-1.90431	0.812627	0.14693	-1.90865	1.09493	0.145515	-2.30925	1.09742	0.149942
16.617	-1.9052	0.812991	0.147715	-1.90864	1.09491	0.145467	-2.30939	1.09728	0.149774
16.838	-1.90505	0.813034	0.147513	-1.90868	1.09493	0.145538	-2.30947	1.09731	0.149916
17.101	-1.90488	0.813145	0.147648	-1.90866	1.0949	0.145444	-2.30991	1.09733	0.149925
17.318	-1.90474	0.81299	0.14756	-1.90853	1.09475	0.145015	-2.30946	1.09746	0.149746
17.586	-1.90524	0.813313	0.148259	-1.90902	1.09524	0.146027	-2.30936	1.09763	0.150255
17.806	-1.90488	0.81318	0.147775	-1.90878	1.09492	0.145471	-2.30985	1.09746	0.150172
17.921	-1.90461	0.813335	0.147781	-1.90879	1.09494	0.145537	-2.3098	1.09688	0.149486
18.22	-1.90517	0.813442	0.148284	-1.90882	1.09505	0.14575	-2.31011	1.09699	0.149824
