Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
13.193	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
13.253	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
13.312	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
13.414	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
13.477	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
13.539	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
13.642	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
13.709	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
13.771	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
13.992	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
14.047	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
14.071	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
14.139	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
14.202	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
14.264	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
15.265	6.93244e-310	6.93244e-310	2.122e-314	3.135e-317	1.5316e-322	6.93244e-310	0	0	0
15.507	-1.71528	0.643905	0.14718	-1.71508	0.925545	0.144443	-2.11495	0.935501	0.152999
15.768	-1.71525	0.643903	0.147134	-1.7148	0.925796	0.144436	-2.11472	0.935369	0.152686
15.991	-1.71522	0.643902	0.147101	-1.71509	0.925553	0.14448	-2.11484	0.935523	0.152832
16.244	-1.71525	0.643906	0.147132	-1.71504	0.925552	0.144399	-2.11494	0.935538	0.152964
16.486	-1.71527	0.643924	0.147169	-1.7148	0.925842	0.144469	-2.11493	0.935494	0.152934
16.718	-1.71522	0.64391	0.147108	-1.71508	0.92555	0.144486	-2.11486	0.93548	0.152827
16.994	-1.71523	0.643899	0.147151	-1.71504	0.925556	0.144497	-2.11474	0.935368	0.152716
17.234	-1.71526	0.643912	0.147172	-1.71502	0.925566	0.14444	-2.11494	0.935497	0.152968
17.511	-1.71521	0.643898	0.147106	-1.71506	0.925557	0.144492	-2.11489	0.93546	0.152877
17.764	-1.71521	0.643895	0.147134	-1.71507	0.925568	0.144506	-2.11469	0.935391	0.152643
17.947	-1.71525	0.6439	0.147167	-1.71506	0.925584	0.144505	-2.11492	0.935471	0.152919
18.202	-1.71523	0.643916	0.147167	-1.715	0.925594	0.144416	-2.11493	0.935471	0.152905
18.532	-1.71521	0.6439	0.147148	-1.71505	0.925582	0.144483	-2.11486	0.935473	0.1528
18.786	-1.71524	0.643879	0.147167	-1.71502	0.925581	0.14446	-2.1148	0.935348	0.152769
19.061	-1.71528	0.643908	0.147213	-1.71502	0.925579	0.144459	-2.11496	0.935481	0.152948
19.329	-1.71522	0.643898	0.147155	-1.715	0.925574	0.144434	-2.11492	0.935469	0.152906
19.596	-1.71522	0.643878	0.147155	-1.71502	0.925594	0.144517	-2.1149	0.93546	0.152827
19.871	-1.71528	0.643899	0.147235	-1.71503	0.92558	0.144512	-2.11495	0.935468	0.152902
20.109	-1.71529	0.643903	0.147219	-1.715	0.925614	0.144445	-2.11497	0.935487	0.152954
20.365	-1.71524	0.643888	0.147159	-1.71498	0.925597	0.144486	-2.11491	0.935467	0.152843
20.654	-1.71525	0.6439	0.147208	-1.71501	0.925549	0.144468	-2.11482	0.935265	0.152816
20.874	-1.71529	0.643912	0.147244	-1.71499	0.925589	0.14442	-2.11489	0.935322	0.152918
21.053	-1.71527	0.643894	0.147203	-1.7152	0.925575	0.144713	-2.11486	0.935277	0.152858
21.272	-1.71522	0.64391	0.147153	-1.71499	0.925553	0.14445	-2.11481	0.935291	0.152819
21.548	-1.7153	0.643894	0.147217	-1.71516	0.925533	0.144614	-2.11487	0.935277	0.152873
21.729	-1.71534	0.643923	0.147251	-1.71515	0.925585	0.144597	-2.11486	0.935295	0.152866
21.982	-1.71529	0.643891	0.147147	-1.71498	0.925533	0.144407	-2.11478	0.935265	0.152765
22.25	-1.71526	0.643901	0.147164	-1.71499	0.925554	0.144433	-2.11479	0.935264	0.152813
22.529	-1.71534	0.643905	0.147237	-1.71501	0.925556	0.144457	-2.11487	0.935304	0.152906
22.803	-1.71536	0.643905	0.147204	-1.71518	0.925537	0.144656	-2.11485	0.935276	0.152881
23.111	-1.71528	0.643867	0.14711	-1.71498	0.925531	0.144432	-2.11478	0.935287	0.15279
23.386	-1.71533	0.64389	0.147171	-1.71498	0.925555	0.144413	-2.11482	0.935289	0.152797
23.662	-1.71537	0.64391	0.147214	-1.71499	0.925532	0.144404	-2.11487	0.935347	0.152907
23.927	-1.71532	0.643858	0.147133	-1.71501	0.92556	0.144405	-2.11481	0.935329	0.152838
24.193	-1.71528	0.643866	0.147121	-1.71499	0.925524	0.144384	-2.11478	0.9353	0.152763
24.469	-1.71532	0.643879	0.147195	-1.71498	0.925513	0.144354	-2.11482	0.935345	0.152876
24.779	-1.71536	0.643876	0.147255	-1.71502	0.925559	0.144402	-2.11484	0.935352	0.152881
25.009	-1.71526	0.643857	0.147152	-1.71502	0.925571	0.144445	-2.11477	0.935329	0.1528
25.232	-1.7153	0.643845	0.147218	-1.715	0.92556	0.144401	-2.1148	0.935319	0.152824
25.507	-1.71532	0.643863	0.14724	-1.71501	0.92554	0.144379	-2.11483	0.935368	0.152887
25.768	-1.71529	0.643848	0.147244	-1.71502	0.925506	0.144377	-2.11481	0.935349	0.15287
26.042	-1.71525	0.643828	0.147192	-1.71502	0.925474	0.144401	-2.11475	0.935351	0.152809
26.307	-1.71526	0.643837	0.147241	-1.71503	0.925522	0.14438	-2.11479	0.935383	0.152866
26.586	-1.71529	0.643841	0.147287	-1.71502	0.925533	0.144365	-2.11481	0.935371	0.152892
26.806	-1.71524	0.643812	0.147211	-1.71502	0.925522	0.144394	-2.11475	0.935408	0.15282
27.077	-1.71522	0.643824	0.147192	-1.71503	0.925534	0.144409	-2.11475	0.935399	0.152842
27.313	-1.71528	0.643831	0.147256	-1.71504	0.925552	0.144404	-2.11481	0.935377	0.152881
27.585	-1.71526	0.643821	0.147224	-1.71502	0.925522	0.14434	-2.11479	0.935355	0.152868
27.91	-1.71517	0.64382	0.147134	-1.71502	0.925527	0.144345	-2.11472	0.935382	0.152814
28.173	-1.71524	0.643847	0.147207	-1.71507	0.925527	0.144367	-2.11477	0.935387	0.152855
28.416	-1.7153	0.643845	0.147254	-1.71478	0.925802	0.14432	-2.11478	0.935383	0.152863
28.612	-1.71521	0.643813	0.147159	-1.71505	0.925519	0.144394	-2.11477	0.935362	0.152866
28.796	-1.71519	0.643825	0.147114	-1.71502	0.925539	0.144378	-2.11472	0.935351	0.152746
