Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
8.755	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
8.834	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
8.864	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
8.913	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
8.942	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
8.997	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
9.083	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
9.312	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
9.372	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
9.44	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
9.489	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
9.522	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
9.601	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
10.516	6.9336e-310	6.9336e-310	2.122e-314	3.135e-317	1.5316e-322	6.93361e-310	0	0	0
10.776	-1.73824	1.04219	0.150642	-1.73933	1.32445	0.14624	-2.1401	1.33	0.153485
11.051	-1.7383	1.04221	0.150733	-1.73972	1.3244	0.146818	-2.14012	1.33	0.153613
11.278	-1.73823	1.04219	0.150627	-1.7397	1.32438	0.146778	-2.1401	1.32996	0.153428
11.515	-1.73814	1.04219	0.150424	-1.73964	1.32442	0.14673	-2.14004	1.33	0.15335
11.776	-1.73929	1.04332	0.152637	-1.7397	1.32443	0.146809	-2.13999	1.32989	0.153105
12.014	-1.73917	1.04328	0.152484	-1.7397	1.32444	0.146778	-2.14014	1.32998	0.153502
12.255	-1.73814	1.04216	0.150449	-1.73968	1.32443	0.146779	-2.1401	1.32998	0.153417
12.531	-1.73814	1.04218	0.15045	-1.73965	1.32439	0.146719	-2.14008	1.32998	0.15339
12.736	-1.73936	1.04329	0.152684	-1.73971	1.32441	0.146796	-2.14011	1.33002	0.153548
12.917	-1.73817	1.04217	0.15049	-1.73968	1.32444	0.14677	-2.14009	1.32999	0.153468
13.132	-1.73821	1.04216	0.1506	-1.73967	1.3244	0.146761	-2.13982	1.33033	0.153455
13.418	-1.73821	1.04256	0.150897	-1.73968	1.32441	0.146747	-2.1401	1.33001	0.15348
