Time      x1      y1      z1	x2	y2	z2	x3	y3	z3	x4	y4	z4
10.61	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
10.702	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
10.765	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
10.819	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
10.879	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
10.932	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
11.015	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
11.238	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
11.295	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
11.347	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
11.386	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
11.438	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
11.519	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
12.561	6.94427e-310	6.94427e-310	2.122e-314	3.135e-317	1.5316e-322	6.94427e-310	0	0	0
12.806	-1.76745	0.532848	0.146705	-1.77695	0.814628	0.14345	-2.17648	0.810099	0.150572
13.042	-1.76746	0.532859	0.146726	-1.77696	0.814645	0.143479	-2.17653	0.810103	0.150598
13.307	-1.76742	0.532839	0.146676	-1.77694	0.814652	0.143499	-2.1765	0.81008	0.15055
13.571	-1.76741	0.532859	0.146683	-1.77691	0.814627	0.143431	-2.17645	0.809699	0.150203
13.847	-1.76745	0.532873	0.146707	-1.77697	0.81461	0.1435	-2.17654	0.810115	0.150622
14.113	-1.76743	0.532882	0.146699	-1.77696	0.81461	0.143461	-2.17648	0.809712	0.150269
14.372	-1.76738	0.532854	0.1466	-1.77694	0.814583	0.143458	-2.17647	0.809676	0.150251
14.706	-1.76741	0.532874	0.146665	-1.77694	0.814587	0.14346	-2.17647	0.809625	0.150206
14.916	-1.76746	0.532889	0.146696	-1.77696	0.814598	0.143449	-2.17652	0.810085	0.150596
15.162	-1.76743	0.532875	0.146697	-1.77695	0.814584	0.143441	-2.17652	0.810094	0.150602
15.42	-1.76738	0.532863	0.146643	-1.77693	0.814568	0.143393	-2.17644	0.809674	0.150182
15.676	-1.76743	0.532864	0.146671	-1.77696	0.814587	0.143468	-2.17646	0.809596	0.150156
15.987	-1.76743	0.532857	0.146711	-1.77695	0.814584	0.143431	-2.17647	0.809594	0.150122
16.246	-1.76741	0.532832	0.146629	-1.77692	0.814532	0.14336	-2.1764	0.80957	0.150028
16.487	-1.76744	0.532857	0.146717	-1.77696	0.814572	0.143452	-2.17681	0.810549	0.151407
