rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,left,right
1497308074101520358,,104,,1478854673,540472030,'',0.0,0.0
1497308074201270466,,105,,1478854673,640624046,'',0.0,0.0
1497308074301349246,,106,,1478854673,740900993,'',0.0,0.0
1497308074402510960,,107,,1478854673,841856002,'',0.0,0.0
1497308074500438286,,108,,1478854673,940079927,'',0.0,0.0
1497308074600690541,,109,,1478854674,40451049,'',0.0,0.0
1497308074700900032,,110,,1478854674,140336990,'',0.0,0.0
1497308074799841544,,111,,1478854674,239432096,'',0.0,0.0
1497308074901765759,,112,,1478854674,341119050,'',0.0,0.0
1497308075001992139,,113,,1478854674,441046953,'',0.0,0.0
1497308075100675752,,114,,1478854674,540081024,'',0.0,0.0
1497308075200877953,,115,,1478854674,640356063,'',0.0,0.0
1497308075301170746,,116,,1478854674,740529060,'',0.0,0.0
1497308075400404768,,117,,1478854674,839454889,'',0.0,0.0
1497308075501960975,,118,,1478854674,941557884,'',0.1905,0.1905
1497308075601613615,,119,,1478854675,41151046,'',0.381,0.28575
1497308075700854521,,120,,1478854675,140134096,'',0.47625,0.5715
1497308075800844745,,121,,1478854675,240359067,'',0.762,0.762
1497308075899335484,,122,,1478854675,339261054,'',0.9525,0.85725
1497308075999866039,,123,,1478854675,439460992,'',1.04775,1.04775
1497308076100930114,,124,,1478854675,540930032,'',1.04775,1.143
1497308076200340308,,125,,1478854675,639853000,'',1.143,1.143
1497308076299767264,,126,,1478854675,739924907,'',1.04775,1.04775
1497308076400707564,,127,,1478854675,840238094,'',1.04775,1.04775
1497308076500704769,,128,,1478854675,940442085,'',1.143,1.143
1497308076601367431,,129,,1478854676,41254997,'',1.04775,1.143
1497308076700776908,,130,,1478854676,140439987,'',1.143,1.04775
1497308076804070463,,131,,1478854676,243459939,'',1.04775,1.143
1497308076901820286,,132,,1478854676,341332912,'',1.143,1.04775
1497308077003108102,,133,,1478854676,441745042,'',1.04775,1.143
