rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1497047572707531168,,5264,,1478848765,116661096,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572728367072,,5265,,1478848765,137460790,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572748853784,,5266,,1478848765,158148139,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572769145944,,5267,,1478848765,178342105,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572790256889,,5268,,1478848765,199398672,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572810222118,,5269,,1478848765,219533784,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572830894879,,5270,,1478848765,240284936,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572852279274,,5271,,1478848765,261079473,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572871871929,,5272,,1478848765,281213074,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572892655106,,5273,,1478848765,301841882,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572913134001,,5274,,1478848765,322294544,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572933660200,,5275,,1478848765,342916634,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572954301812,,5276,,1478848765,363675598,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572975499447,,5277,,1478848765,384723676,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047572995622333,,5278,,1478848765,404696340,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573016888268,,5279,,1478848765,426131396,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573036311451,,5280,,1478848765,445664947,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573048265944,,5281,,1478848765,457583878,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573067003133,,5282,,1478848765,476728732,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573088069231,,5283,,1478848765,497391394,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573108139737,,5284,,1478848765,517467807,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573128829068,,5285,,1478848765,537896199,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573149899590,,5286,,1478848765,559206308,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573169961694,,5287,,1478848765,579104233,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573190830070,,5288,,1478848765,600147779,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573211292563,,5289,,1478848765,620406484,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573231872366,,5290,,1478848765,641078365,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573252197688,,5291,,1478848765,661494882,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573274584854,,5292,,1478848765,681880201,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573293491358,,5293,,1478848765,702690884,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573313940550,,5294,,1478848765,723236359,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573334671287,,5295,,1478848765,744014386,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573355062221,,5296,,1478848765,764184758,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573376385700,,5297,,1478848765,785364085,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573397656924,,5298,,1478848765,806406851,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573416477833,,5299,,1478848765,825769256,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573427711497,,5300,,1478848765,837002356,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573448555560,,5301,,1478848765,857419602,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573468625786,,5302,,1478848765,877813150,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573489085606,,5303,,1478848765,898435813,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573509088128,,5304,,1478848765,918583632,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573529920951,,5305,,1478848765,939181816,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573550627501,,5306,,1478848765,960297862,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573570936654,,5307,,1478848765,980253964,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573591809814,,5308,,1478848766,1104178,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573611624550,,5309,,1478848766,21135383,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573641859199,,5310,,1478848766,41802941,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573652761147,,5311,,1478848766,62450812,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573674403955,,5312,,1478848766,83667431,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573694106044,,5313,,1478848766,103471658,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497047573715451394,,5314,,1478848766,123849842,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
