rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1497305441496621911,,32942,,1478852220,845807877,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441517284324,,32943,,1478852220,866806788,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441538204861,,32944,,1478852220,887714085,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441559366309,,32945,,1478852220,908366643,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441579362610,,32946,,1478852220,928806077,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441599649489,,32947,,1478852220,949143375,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441620756853,,32948,,1478852220,970228589,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441640758259,,32949,,1478852220,990183388,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441661611427,,32950,,1478852221,11105217,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441682133864,,32951,,1478852221,31671369,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441703512078,,32952,,1478852221,52559603,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441725365712,,32953,,1478852221,74508252,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441745515774,,32954,,1478852221,94723520,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441760673937,,32955,,1478852221,109623435,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441776190223,,32956,,1478852221,125722253,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441798277537,,32957,,1478852221,147172674,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441819468214,,32958,,1478852221,168618147,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441840066540,,32959,,1478852221,189270445,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441859948483,,32960,,1478852221,209622483,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441879716796,,32961,,1478852221,229342439,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441900088789,,32962,,1478852221,249650935,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441920831142,,32963,,1478852221,270472399,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441941758450,,32964,,1478852221,291229488,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441961785107,,32965,,1478852221,311332256,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305441982541036,,32966,,1478852221,332042731,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442002899329,,32967,,1478852221,352298102,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442023603061,,32968,,1478852221,373072795,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442044476039,,32969,,1478852221,393988843,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442062917353,,32970,,1478852221,412449531,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442075288929,,32971,,1478852221,424672368,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442095738791,,32972,,1478852221,445233103,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442116403974,,32973,,1478852221,465914255,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442137231815,,32974,,1478852221,486720928,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442157406980,,32975,,1478852221,506902393,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442178254260,,32976,,1478852221,527720315,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497305442198724652,,32977,,1478852221,548174593,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
