rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1497392220427075841,,70671,,1478858778,940382732,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220445476662,,70672,,1478858778,958847379,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220465695370,,70673,,1478858778,979168479,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220476862013,,70674,,1478858778,990377100,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220496879129,,70675,,1478858779,10382732,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220517350867,,70676,,1478858779,30939041,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220537854258,,70677,,1478858779,51384568,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220558338616,,70678,,1478858779,71921814,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220579011029,,70679,,1478858779,92470258,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220599837817,,70680,,1478858779,113197503,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220620469645,,70681,,1478858779,133947040,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220640703253,,70682,,1478858779,154205172,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220661558007,,70683,,1478858779,174961532,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220681767382,,70684,,1478858779,195185185,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220702483100,,70685,,1478858779,215962691,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220723118320,,70686,,1478858779,236503322,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220743341240,,70687,,1478858779,256764996,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220764027266,,70688,,1478858779,277505523,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220784591803,,70689,,1478858779,297986987,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220805344277,,70690,,1478858779,318697097,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220825873856,,70691,,1478858779,339259708,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220836710310,,70692,,1478858779,350202027,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220856967992,,70693,,1478858779,370527867,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220877684423,,70694,,1478858779,391175426,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220898105854,,70695,,1478858779,411438974,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220918534598,,70696,,1478858779,432053355,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220938822294,,70697,,1478858779,452332008,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220959537195,,70698,,1478858779,472938993,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392220980049696,,70699,,1478858779,493550927,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497392221001150441,,70700,,1478858779,514621088,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
