rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1497369860873386620,,54341,,1478856004,617660752,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369860893846622,,54342,,1478856004,638267425,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369860918831004,,54343,,1478856004,659272326,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369860935515998,,54344,,1478856004,679482854,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369860954240909,,54345,,1478856004,698499218,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369860965815611,,54346,,1478856004,710001327,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369860986253130,,54347,,1478856004,730385084,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861007354858,,54348,,1478856004,751137329,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861028397918,,54349,,1478856004,772468063,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861048519790,,54350,,1478856004,792552341,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861068503352,,54351,,1478856004,812902348,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861089189913,,54352,,1478856004,833149386,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861109946292,,54353,,1478856004,854128558,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861130307293,,54354,,1478856004,874547263,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861151860287,,54355,,1478856004,895160550,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861171282525,,54356,,1478856004,915595921,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861191508935,,54357,,1478856004,935988636,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861212259740,,54358,,1478856004,956528955,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861233027333,,54359,,1478856004,977011670,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861253800735,,54360,,1478856004,997860373,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861273972921,,54361,,1478856005,17943662,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861298562547,,54362,,1478856005,38424606,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861315434650,,54363,,1478856005,58916019,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861335733114,,54364,,1478856005,79742535,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861346644348,,54365,,1478856005,90343969,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861366516662,,54366,,1478856005,110563768,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861386901957,,54367,,1478856005,131190545,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861407968418,,54368,,1478856005,151682479,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861427942431,,54369,,1478856005,172323787,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861448778704,,54370,,1478856005,192953637,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861468867916,,54371,,1478856005,213149425,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861489412911,,54372,,1478856005,233855056,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861510824773,,54373,,1478856005,254351208,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861530352968,,54374,,1478856005,274651267,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861551616098,,54375,,1478856005,295417679,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1497369861571316212,,54376,,1478856005,315608155,'',0,"[1590, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
