rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,left,right
1497015777850711502,,1238,,1478844544,339224100,'',0.0,0.0
1497015777950837588,,1239,,1478844544,439274072,'',0.0,0.0
1497015778052204549,,1240,,1478844544,540865898,'',0.0,0.0
1497015778151814874,,1241,,1478844544,639820098,'',0.0,0.0
1497015778252081725,,1242,,1478844544,739957094,'',0.0,0.0
1497015778351556102,,1243,,1478844544,840065002,'',0.0,0.0
1497015778451811872,,1244,,1478844544,940290927,'',0.0,0.0
1497015778551550604,,1245,,1478844545,39248943,'',0.0,0.0
1497015778649685383,,1246,,1478844545,138328075,'',0.0,0.0
1497015778751434772,,1247,,1478844545,239901065,'',0.0,0.0
1497015778851227510,,1248,,1478844545,339063882,'',0.0,0.0
1497015778951897261,,1249,,1478844545,440406084,'',0.0,0.0
1497015779050755151,,1250,,1478844545,539216995,'',0.0,0.0
1497015779150906035,,1251,,1478844545,639358043,'',0.0,0.0
1497015779252352078,,1252,,1478844545,740639925,'',0.0,0.0
1497015779350827453,,1253,,1478844545,838841915,'',0.0,0.0
1497015779456451967,,1254,,1478844545,943542957,'',0.0,0.0
1497015779552997962,,1255,,1478844546,40231943,'',0.1905,0.09525
1497015779650556790,,1256,,1478844546,139081954,'',0.1905,0.1905
1497015779750884775,,1257,,1478844546,239398956,'',0.28575,0.28575
1497015779850986614,,1258,,1478844546,339397907,'',0.28575,0.381
1497015779951515216,,1259,,1478844546,439671993,'',0.47625,0.381
1497015780050434661,,1260,,1478844546,538645982,'',0.47625,0.47625
1497015780151479909,,1261,,1478844546,639951944,'',0.47625,0.47625
1497015780253921937,,1262,,1478844546,738858938,'',0.47625,0.47625
1497015780358195281,,1263,,1478844546,839077949,'',0.47625,0.47625
1497015780452862694,,1264,,1478844546,940434932,'',0.47625,0.47625
1497015780553471762,,1265,,1478844547,41084051,'',0.47625,0.47625
1497015780652366429,,1266,,1478844547,140002965,'',0.47625,0.47625
1497015780751247086,,1267,,1478844547,238620042,'',0.47625,0.47625
1497015780851093921,,1268,,1478844547,340063095,'',0.381,0.47625
1497015780950545106,,1269,,1478844547,438957929,'',0.47625,0.47625
1497015781051137510,,1270,,1478844547,539408922,'',0.47625,0.47625
1497015781151865704,,1271,,1478844547,640706062,'',0.47625,0.47625
1497015781251591969,,1272,,1478844547,740008115,'',0.381,0.381
1497015781350231374,,1273,,1478844547,838648080,'',0.47625,0.47625
1497015781451770565,,1274,,1478844547,940330982,'',0.381,0.381
1497015781551446810,,1275,,1478844548,39349079,'',0.47625,0.47625
1497015781651133585,,1276,,1478844548,139380931,'',0.47625,0.47625
1497015781752364501,,1277,,1478844548,240869045,'',0.47625,0.381
1497015781852184713,,1278,,1478844548,339735031,'',0.381,0.47625
1497015781950171132,,1279,,1478844548,438630104,'',0.47625,0.47625
1497015782051655725,,1280,,1478844548,540194034,'',0.381,0.381
1497015782151098427,,1281,,1478844548,640258073,'',0.47625,0.381
1497015782250547509,,1282,,1478844548,739353895,'',0.381,0.47625
