rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,left,right
1497048602209347153,,1,,1478849139,813206911,'',0.0,0.0
1497048602309547497,,2,,1478849139,913507938,'',0.0,0.0
1497048602409555210,,3,,1478849140,13684988,'',0.0,0.0
1497048602509833720,,4,,1478849140,114032983,'',0.0,0.0
1497048602611719666,,5,,1478849140,215491056,'',0.0,0.0
1497048602710476913,,6,,1478849140,314423084,'',0.0,0.0
1497048602810171323,,7,,1478849140,414375066,'',0.0,0.0
1497048602910442344,,8,,1478849140,514678001,'',0.0,0.0
1497048603009529710,,9,,1478849140,613673925,'',0.0,0.0
1497048603109785316,,10,,1478849140,713813066,'',0.0,0.0
1497048603219457557,,11,,1478849140,812793016,'',0.0,0.0
1497048603308502028,,12,,1478849140,912961959,'',0.0,0.0
1497048603410049092,,13,,1478849141,14413118,'',0.1905,0.1905
1497048603509389842,,14,,1478849141,113306045,'',1.04775,0.9525
1497048603609817388,,15,,1478849141,213865041,'',1.143,1.23825
1497048603709818657,,16,,1478849141,313767910,'',0.9525,0.9525
1497048603809972296,,17,,1478849141,413836002,'',0.762,0.762
1497048603908485976,,18,,1478849141,512820005,'',0.85725,0.85725
1497048604008458629,,19,,1478849141,613046884,'',0.85725,0.762
1497048604109581110,,20,,1478849141,713429927,'',0.762,0.85725
1497048604208984500,,21,,1478849141,813376903,'',0.762,0.85725
1497048604309158110,,22,,1478849141,913530111,'',0.85725,0.762
1497048604408147634,,23,,1478849142,12644052,'',0.85725,0.85725
1497048604508719628,,24,,1478849142,113095998,'',0.762,0.85725
1497048604608757228,,25,,1478849142,213131904,'',0.85725,0.762
1497048604710670166,,26,,1478849142,315098047,'',0.85725,0.85725
1497048604810486017,,27,,1478849142,414781093,'',0.762,0.762
1497048604910970388,,28,,1478849142,514997959,'',0.85725,0.85725
1497048605010102996,,29,,1478849142,614342927,'',0.85725,0.85725
1497048605110680791,,30,,1478849142,715029001,'',0.762,0.762
1497048605209938045,,31,,1478849142,814214944,'',0.85725,0.85725
1497048605308750381,,32,,1478849142,913266897,'',0.85725,0.85725
1497048605410434813,,33,,1478849143,14856100,'',0.762,0.85725
1497048605510674745,,34,,1478849143,115097045,'',1.143,1.143
1497048605609410559,,35,,1478849143,213907003,'',1.3335,1.3335
1497048605709640090,,36,,1478849143,314039945,'',1.143,1.143
1497048605810197357,,37,,1478849143,414443016,'',1.23825,1.23825
1497048605909119991,,38,,1478849143,513521909,'',1.143,1.143
1497048606009175113,,39,,1478849143,613626956,'',1.23825,1.143
1497048606110617483,,40,,1478849143,715061902,'',1.143,1.23825
1497048606210042122,,41,,1478849143,814033031,'',1.23825,1.143
1497048606309957175,,42,,1478849143,914196014,'',1.143,1.23825
1497048606408685574,,43,,1478849144,13099908,'',1.143,1.143
1497048606509045146,,44,,1478849144,113521099,'',1.23825,1.23825
1497048606609320371,,45,,1478849144,213515996,'',1.143,1.143
1497048606709646185,,46,,1478849144,313859939,'',0.85725,0.85725
1497048606811387764,,47,,1478849144,413919925,'',0.85725,0.85725
1497048606909993056,,48,,1478849144,514194011,'',0.66675,0.5715
1497048607009084392,,49,,1478849144,613466978,'',0.47625,0.5715
1497048607109314749,,50,,1478849144,713458061,'',0.381,0.381
1497048607209619798,,51,,1478849144,813813924,'',0.28575,0.28575
1497048607309603477,,52,,1478849144,913852930,'',0.1905,0.1905
1497048607409953026,,53,,1478849145,14149904,'',0.1905,0.09525
1497048607511103009,,54,,1478849145,115083932,'',0.0,0.09525
1497048607608866631,,55,,1478849145,213521957,'',0.0,0.0
1497048607709167188,,56,,1478849145,313462972,'',0.0,0.0
1497048607810838772,,57,,1478849145,415142059,'',0.0,0.09525
1497048607909471215,,58,,1478849145,513952970,'',0.0,0.0
1497048608009736584,,59,,1478849145,613971948,'',0.0,0.0
1497048608110176184,,60,,1478849145,714313983,'',0.0,0.0
1497048608210463525,,61,,1478849145,814667940,'',0.0,0.0
1497048608308811121,,62,,1478849145,913392066,'',0.0,0.0
1497048608410394822,,63,,1478849146,14820098,'',0.0,0.0
1497048608508953178,,64,,1478849146,113745927,'',0.0,0.0
1497048608609454195,,65,,1478849146,213747024,'',0.0,0.0
1497048608711289092,,66,,1478849146,315386056,'',0.0,0.0
1497048608810063788,,67,,1478849146,414288043,'',0.0,0.0
1497048608910367760,,68,,1478849146,514513969,'',0.0,0.0
1497048609012359325,,69,,1478849146,614686965,'',0.0,0.0
1497048609109660393,,70,,1478849146,713634014,'',0.0,0.0
1497048609209796522,,71,,1478849146,813961029,'',0.0,0.0
1497048609311142879,,72,,1478849146,915385961,'',0.0,0.0
1497048609410038850,,73,,1478849147,14098882,'',0.0,0.0
1497048609510084886,,74,,1478849147,114151000,'',0.0,0.0
1497048609609616437,,75,,1478849147,213232040,'',0.0,0.0
1497048609709348957,,76,,1478849147,313523054,'',0.0,0.0
1497048609809446447,,77,,1478849147,413573980,'',0.0,0.0
1497048609908361888,,78,,1478849147,512609958,'',0.0,0.0
1497048610009804000,,79,,1478849147,614108085,'',0.0,0.0
1497048610110241259,,80,,1478849147,714334964,'',0.0,0.0
1497048610209251039,,81,,1478849147,813389062,'',0.0,0.0
1497048610309801675,,82,,1478849147,913862943,'',0.0,0.0
1497048610409546606,,83,,1478849148,13761043,'',0.0,0.0
1497048610508463290,,84,,1478849148,112699031,'',0.0,0.0
1497048610610377746,,85,,1478849148,214297056,'',0.0,0.0
1497048610710282354,,86,,1478849148,314462900,'',0.0,0.0
1497048610809255322,,87,,1478849148,413474082,'',0.0,0.0
1497048610909537976,,88,,1478849148,513653039,'',0.0,0.0
1497048611009542509,,89,,1478849148,613838911,'',0.09525,0.0
1497048611108942282,,90,,1478849148,712868928,'',0.0,0.0
1497048611210193870,,91,,1478849148,814384937,'',0.0,0.0
1497048611310462931,,92,,1478849148,914530038,'',0.0,0.0
1497048611409456318,,93,,1478849149,13659000,'',0.0,0.0
1497048611509753845,,94,,1478849149,113807916,'',0.0,0.0
1497048611609850749,,95,,1478849149,213962078,'',0.0,0.0
1497048611708833709,,96,,1478849149,313031911,'',0.0,0.0
1497048611810239018,,97,,1478849149,414531946,'',0.0,0.0
1497048611910903366,,98,,1478849149,514734029,'',0.0,0.0
1497048612009687976,,99,,1478849149,613742113,'',0.0,0.0
1497048612109801652,,100,,1478849149,713965892,'',0.0,0.0
