rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,left,right
1496438994537460535,,4426,,1478831143,389442920,'',0.0,0.0
1496438994637489996,,4427,,1478831143,488429069,'',0.0,0.0
1496438994737067015,,4428,,1478831143,588665008,'',0.0,0.0
1496438994835605152,,4429,,1478831143,687544107,'',0.0,0.0
1496438994934466310,,4430,,1478831143,786474943,'',0.0,0.0
1496438995035971744,,4431,,1478831143,888010025,'',0.0,0.0
1496438995136250366,,4432,,1478831143,988275051,'',0.0,0.0
1496438995236532682,,4433,,1478831144,88520050,'',0.0,0.0
1496438995336614317,,4434,,1478831144,188663959,'',0.0,0.0
1496438995437025242,,4435,,1478831144,288976907,'',0.0,0.0
1496438995535848839,,4436,,1478831144,387921094,'',0.0,0.0
1496438995635979746,,4437,,1478831144,488084077,'',0.0,0.0
1496438995736422954,,4438,,1478831144,588443040,'',0.0,0.0
1496438995838542508,,4439,,1478831144,690412998,'',0.0,0.0
1496438995938690457,,4440,,1478831144,790816068,'',0.0,0.0
1496438996035645434,,4441,,1478831144,887578010,'',0.0,0.0
1496438996134415444,,4442,,1478831144,986556053,'',0.0,0.0
1496438996236195849,,4443,,1478831145,88187932,'',0.0,0.0
1496438996336362373,,4444,,1478831145,188395023,'',0.0,0.0
1496438996436874626,,4445,,1478831145,288691997,'',0.0,0.0
1496438996538678033,,4446,,1478831145,388854026,'',0.0,0.0
1496438996637219051,,4447,,1478831145,489192008,'',0.0,0.0
1496438996736389889,,4448,,1478831145,588397979,'',0.0,0.0
1496438996837603798,,4449,,1478831145,689656019,'',0.0,0.0
1496438996936740810,,4450,,1478831145,788532018,'',0.1905,0.09525
1496438997036141897,,4451,,1478831145,887914896,'',0.1905,0.28575
1496438997137289906,,4452,,1478831145,989408016,'',0.381,0.381
1496438997237491559,,4453,,1478831146,88984012,'',0.47625,0.47625
1496438997336038989,,4454,,1478831146,188118934,'',0.5715,0.5715
1496438997436272206,,4455,,1478831146,288294076,'',0.66675,0.66675
1496438997535427636,,4456,,1478831146,387341022,'',0.762,0.762
1496438997636624151,,4457,,1478831146,488687992,'',0.85725,0.762
1496438997740015929,,4458,,1478831146,588898897,'',0.85725,0.9525
1496438997837386217,,4459,,1478831146,689616918,'',0.9525,0.85725
1496438997935827394,,4460,,1478831146,788130044,'',0.9525,0.9525
1496438998036397120,,4461,,1478831146,888354063,'',0.9525,0.9525
1496438998137556433,,4462,,1478831146,989711046,'',0.9525,1.04775
1496438998237021278,,4463,,1478831147,88752031,'',1.04775,0.9525
1496438998338196669,,4464,,1478831147,190157890,'',1.04775,1.04775
1496438998437296499,,4465,,1478831147,289371013,'',0.9525,1.04775
1496438998536924756,,4466,,1478831147,388134002,'',1.143,0.9525
1496438998636017168,,4467,,1478831147,488471984,'',1.04775,1.04775
1496438998734780443,,4468,,1478831147,587239980,'',1.04775,0.9525
1496438998834989885,,4469,,1478831147,687454938,'',1.04775,1.04775
1496438998938464340,,4470,,1478831147,790518999,'',1.143,1.04775
1496438999035403788,,4471,,1478831147,887883901,'',1.04775,1.04775
1496438999135563518,,4472,,1478831147,988054037,'',1.143,0.9525
1496438999236536957,,4473,,1478831148,88457107,'',1.04775,1.04775
1496438999335044095,,4474,,1478831148,187505960,'',1.143,1.04775
1496438999438373803,,4475,,1478831148,290505886,'',1.04775,1.04775
1496438999537829558,,4476,,1478831148,389795064,'',1.143,1.04775
1496438999637846910,,4477,,1478831148,489948987,'',1.143,1.04775
1496438999737514111,,4478,,1478831148,589246988,'',1.143,1.04775
1496438999837918275,,4479,,1478831148,689815998,'',1.143,1.04775
1496438999936418133,,4480,,1478831148,788681983,'',1.143,1.04775
1496439000035171749,,4481,,1478831148,887698888,'',1.143,1.143
1496439000136566413,,4482,,1478831148,988922119,'',1.143,1.04775
1496439000239515335,,4483,,1478831149,87915897,'',1.143,1.04775
1496439000335969666,,4484,,1478831149,188112020,'',1.143,1.04775
1496439000436662379,,4485,,1478831149,288377046,'',1.23825,1.143
1496439000535408181,,4486,,1478831149,387264966,'',1.143,1.04775
1496439000638188298,,4487,,1478831149,489841938,'',1.23825,1.04775
1496439000736079869,,4488,,1478831149,588167905,'',1.143,1.143
1496439000837206556,,4489,,1478831149,688193082,'',1.143,1.143
1496439000938215222,,4490,,1478831149,789587974,'',1.23825,1.04775
1496439001037375557,,4491,,1478831149,888763904,'',0.9525,0.85725
1496439001136654104,,4492,,1478831149,988533020,'',0.85725,0.85725
1496439001236685127,,4493,,1478831150,88716030,'',0.66675,0.66675
1496439001335849914,,4494,,1478831150,187678098,'',0.5715,0.5715
1496439001437241759,,4495,,1478831150,289572954,'',0.47625,0.381
1496439001537614603,,4496,,1478831150,389332056,'',0.381,0.381
1496439001637902164,,4497,,1478831150,488900899,'',0.28575,0.28575
1496439001736463236,,4498,,1478831150,588689088,'',0.1905,0.09525
1496439001835364250,,4499,,1478831150,687612056,'',0.09525,0.1905
1496439001934472934,,4500,,1478831150,786525964,'',0.0,0.0
1496439002036028959,,4501,,1478831150,887967109,'',0.1905,0.0
1496439002138006852,,4502,,1478831150,988151073,'',0.0,0.0
1496439002236663225,,4503,,1478831151,88517904,'',0.0,0.0
1496439002336599471,,4504,,1478831151,188815116,'',0.0,0.0
1496439002438505310,,4505,,1478831151,288872003,'',0.0,0.0
1496439002535283301,,4506,,1478831151,387773036,'',0.0,0.0
1496439002635677000,,4507,,1478831151,488020896,'',0.0,0.0
1496439002737555705,,4508,,1478831151,589621067,'',0.0,0.0
1496439002836352428,,4509,,1478831151,688421010,'',0.0,0.0
1496439002936652889,,4510,,1478831151,788606882,'',0.0,0.0
1496439003036993661,,4511,,1478831151,888856887,'',0.0,0.0
1496439003135822245,,4512,,1478831151,987770080,'',0.0,0.0
1496439003237207917,,4513,,1478831152,89365959,'',0.0,0.0
1496439003336477585,,4514,,1478831152,188258886,'',0.0,0.0
1496439003437698001,,4515,,1478831152,289829015,'',0.0,0.0
1496439003537211175,,4516,,1478831152,389321088,'',0.0,0.0
1496439003637049157,,4517,,1478831152,488826036,'',0.0,0.0
1496439003736160545,,4518,,1478831152,587759971,'',0.0,0.0
1496439003835939029,,4519,,1478831152,687911033,'',0.0,0.0
1496439003934860083,,4520,,1478831152,786923885,'',0.0,0.0
1496439004036833248,,4521,,1478831152,889336109,'',0.0,0.0
1496439004136909226,,4522,,1478831152,988599061,'',0.0,0.0
1496439004235642339,,4523,,1478831153,87721109,'',0.0,0.0
1496439004335909135,,4524,,1478831153,187830924,'',0.0,0.0
1496439004436163238,,4525,,1478831153,288189888,'',0.0,0.0
