rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1495659537428693549,,27067,,1478793993,144425814,'',0,"[1540, 1500, 1534, 1500, 1556, 1500, 1500, 1500]"
1495659537447970712,,27068,,1478793993,163785510,'',0,"[1542, 1500, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537459610040,,27069,,1478793993,175576682,'',0,"[1540, 1500, 1534, 1500, 1556, 1500, 1500, 1500]"
1495659537480172518,,27070,,1478793993,196008095,'',0,"[1542, 1500, 1532, 1502, 1554, 1500, 1500, 1500]"
1495659537500668102,,27071,,1478793993,216602789,'',0,"[1540, 1500, 1534, 1500, 1556, 1500, 1500, 1500]"
1495659537521262417,,27072,,1478793993,237183264,'',0,"[1542, 1500, 1534, 1500, 1554, 1500, 1500, 1500]"
1495659537541795631,,27073,,1478793993,257655353,'',0,"[1540, 1502, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537562852741,,27074,,1478793993,278488432,'',0,"[1540, 1502, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537583048122,,27075,,1478793993,298926720,'',0,"[1542, 1500, 1534, 1500, 1554, 1500, 1500, 1500]"
1495659537603491234,,27076,,1478793993,319498757,'',0,"[1540, 1502, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537624006994,,27077,,1478793993,339930587,'',0,"[1542, 1500, 1534, 1500, 1554, 1500, 1500, 1500]"
1495659537644982852,,27078,,1478793993,360882363,'',0,"[1542, 1500, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537665215237,,27079,,1478793993,381162891,'',0,"[1542, 1500, 1534, 1500, 1554, 1500, 1500, 1500]"
1495659537685529560,,27080,,1478793993,401544304,'',0,"[1542, 1500, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537706219430,,27081,,1478793993,422100299,'',0,"[1542, 1500, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537726502492,,27082,,1478793993,442752910,'',0,"[1543, 1499, 1534, 1500, 1554, 1500, 1500, 1500]"
1495659537747654201,,27083,,1478793993,463234791,'',0,"[1542, 1500, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537768484608,,27084,,1478793993,484190265,'',0,"[1542, 1500, 1534, 1500, 1555, 1500, 1502, 1500]"
1495659537788739766,,27085,,1478793993,504569855,'',0,"[1542, 1500, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537808642066,,27086,,1478793993,524022156,'',0,"[1542, 1500, 1534, 1500, 1554, 1500, 1502, 1500]"
1495659537820344538,,27087,,1478793993,536188326,'',0,"[1542, 1500, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537840806062,,27088,,1478793993,556715572,'',0,"[1542, 1500, 1534, 1500, 1554, 1502, 1500, 1500]"
1495659537861268975,,27089,,1478793993,577219537,'',0,"[1542, 1500, 1534, 1500, 1554, 1502, 1500, 1500]"
1495659537881807225,,27090,,1478793993,597691210,'',0,"[1542, 1500, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659537903265487,,27091,,1478793993,619165381,'',0,"[1540, 1500, 1534, 1500, 1556, 1498, 1502, 1500]"
1495659537923723351,,27092,,1478793993,639532054,'',0,"[1542, 1500, 1532, 1502, 1554, 1500, 1500, 1500]"
1495659537944278360,,27093,,1478793993,660187529,'',0,"[1540, 1500, 1534, 1500, 1556, 1500, 1500, 1500]"
1495659537964906528,,27094,,1478793993,680757952,'',0,"[1542, 1500, 1534, 1500, 1554, 1500, 1500, 1500]"
1495659537985549686,,27095,,1478793993,701410562,'',0,"[1540, 1502, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659538006097175,,27096,,1478793993,722100360,'',0,"[1540, 1502, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659538026745606,,27097,,1478793993,742412711,'',0,"[1542, 1500, 1534, 1500, 1554, 1500, 1500, 1500]"
1495659538047022970,,27098,,1478793993,763045217,'',0,"[1540, 1502, 1532, 1500, 1556, 1500, 1500, 1500]"
1495659538067648625,,27099,,1478793993,783618660,'',0,"[1542, 1500, 1534, 1500, 1554, 1500, 1500, 1500]"
1495659538108841237,,27100,,1478793993,824535392,'',0,"[1542, 1500, 1534, 1500, 1554, 1500, 1500, 1500]"
1495659538129523511,,27101,,1478793993,845241961,'',0,"[1542, 1500, 1532, 1500, 1556, 1500, 1500, 1500]"
