rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,left,right
1496238946023901271,,1330,,1478811308,984770059,'',0.0,0.0
1496238946124088815,,1331,,1478811309,85048913,'',0.0,0.0
1496238946225360265,,1332,,1478811309,186527967,'',0.0,0.0
1496238946324481741,,1333,,1478811309,285432100,'',0.0,0.0
1496238946424474138,,1334,,1478811309,385684967,'',0.0,0.0
1496238946524883107,,1335,,1478811309,485822916,'',0.0,0.0
1496238946623430849,,1336,,1478811309,584933996,'',0.0,0.0
1496238946723924043,,1337,,1478811309,684881925,'',0.0,0.0
1496238946824168795,,1338,,1478811309,785312891,'',0.0,0.0
1496238946924417103,,1339,,1478811309,885382890,'',0.0,0.0
1496238947024078711,,1340,,1478811309,985476970,'',0.0,0.0
1496238947123528092,,1341,,1478811310,84460020,'',0.0,0.0
1496238947223624267,,1342,,1478811310,184792041,'',0.0,0.0
1496238947324022611,,1343,,1478811310,284966945,'',0.0,0.0
1496238947422778598,,1344,,1478811310,383810997,'',0.0,0.0
1496238947523354293,,1345,,1478811310,484680891,'',0.0,0.0
1496238947624389117,,1346,,1478811310,585592031,'',0.0,0.0
1496238947723252482,,1347,,1478811310,684557914,'',0.09525,0.09525
1496238947823465660,,1348,,1478811310,784564018,'',0.09525,0.1905
1496238947924542530,,1349,,1478811310,886004924,'',0.381,0.28575
1496238948024251467,,1350,,1478811310,984967947,'',0.381,0.381
1496238948124156832,,1351,,1478811311,85165023,'',0.47625,0.47625
1496238948224583208,,1352,,1478811311,185575962,'',0.5715,0.5715
1496238948323192717,,1353,,1478811311,284394979,'',0.66675,0.66675
1496238948424181301,,1354,,1478811311,384510993,'',0.66675,0.66675
1496238948524618798,,1355,,1478811311,485912084,'',0.85725,0.762
1496238948623817169,,1356,,1478811311,584760904,'',0.762,0.762
1496238948723754554,,1357,,1478811311,685005903,'',0.85725,0.85725
1496238948824306321,,1358,,1478811311,785170078,'',0.85725,0.9525
1496238948923220102,,1359,,1478811311,884320020,'',0.9525,0.85725
1496238949023077096,,1360,,1478811311,984271049,'',0.9525,0.9525
1496238949123336464,,1361,,1478811312,84635019,'',0.9525,1.04775
1496238949224133871,,1362,,1478811312,185276031,'',1.04775,0.9525
1496238949323946773,,1363,,1478811312,284998893,'',1.04775,1.04775
1496238949424284575,,1364,,1478811312,385409116,'',1.04775,1.143
1496238949523785826,,1365,,1478811312,484858989,'',1.143,1.04775
1496238949623105289,,1366,,1478811312,584558010,'',1.04775,1.04775
1496238949723693426,,1367,,1478811312,684704065,'',1.143,1.143
1496238949824458095,,1368,,1478811312,785379886,'',1.04775,1.04775
1496238949924154881,,1369,,1478811312,885134935,'',1.143,1.143
1496238950024830834,,1370,,1478811312,985435962,'',1.143,1.143
1496238950123702578,,1371,,1478811313,84655046,'',1.143,1.143
