rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,left,right
1496245849920989447,,1058,,1478817647,857475042,'',0.0,0.0
1496245850022024430,,1059,,1478817647,957941055,'',0.0,0.0
1496245850121522826,,1060,,1478817648,57895898,'',0.0,0.0
1496245850221553980,,1061,,1478817648,158057928,'',0.0,0.0
1496245850320719417,,1062,,1478817648,257045030,'',0.0,0.0
1496245850420945752,,1063,,1478817648,357307910,'',0.0,0.0
1496245850521494632,,1064,,1478817648,457571029,'',0.0,0.0
1496245850621295016,,1065,,1478817648,557729959,'',0.0,0.0
1496245850720255758,,1066,,1478817648,656583070,'',0.0,0.0
1496245850822004072,,1067,,1478817648,758083105,'',0.0,0.0
1496245850922282843,,1068,,1478817648,858418941,'',0.0,0.0
1496245851021087996,,1069,,1478817648,957277059,'',0.0,0.0
1496245851121095984,,1070,,1478817649,57389974,'',0.0,0.0
1496245851220528588,,1071,,1478817649,156642913,'',0.0,0.0
1496245851322203313,,1072,,1478817649,258171081,'',0.0,0.0
1496245851420826623,,1073,,1478817649,357153892,'',0.0,0.0
1496245851522660191,,1074,,1478817649,458528995,'',0.1905,0.09525
1496245851620972516,,1075,,1478817649,557389974,'',0.1905,0.28575
1496245851721443228,,1076,,1478817649,657581090,'',0.381,0.28575
1496245851822617997,,1077,,1478817649,758938074,'',0.47625,0.47625
1496245851920466810,,1078,,1478817649,856827020,'',0.5715,0.381
1496245852022258354,,1079,,1478817649,958492040,'',0.66675,0.66675
1496245852120692575,,1080,,1478817650,57110071,'',0.85725,0.5715
1496245852220949667,,1081,,1478817650,157238006,'',0.85725,0.66675
1496245852322578988,,1082,,1478817650,258847951,'',0.85725,0.66675
1496245852421509570,,1083,,1478817650,357708930,'',0.9525,0.762
1496245852522475158,,1084,,1478817650,458777904,'',1.04775,0.762
1496245852622213823,,1085,,1478817650,558012962,'',1.04775,0.85725
1496245852720846123,,1086,,1478817650,657007932,'',1.04775,0.85725
1496245852822813320,,1087,,1478817650,758997917,'',1.143,0.85725
1496245852922348791,,1088,,1478817650,858927965,'',1.143,0.85725
1496245853022523700,,1089,,1478817650,957887887,'',1.23825,0.9525
