rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,left,right
1495659537360945675,,174,,1478793993,75856924,'',0.0,0.0
1495659537462649541,,175,,1478793993,177520036,'',0.0,0.0
1495659537563775839,,176,,1478793993,278542995,'',0.0,0.0
1495659537661049833,,177,,1478793993,376269102,'',0.0,0.0
1495659537760043797,,178,,1478793993,475214004,'',0.0,0.0
1495659537859190816,,179,,1478793993,574413061,'',0.0,0.0
1495659537960456501,,180,,1478793993,675777912,'',0.0,0.0
1495659538060739453,,181,,1478793993,775916099,'',0.0,0.0
1495659538160860968,,182,,1478793993,876096963,'',0.0,0.0
1495659538260918910,,183,,1478793993,976340055,'',0.0,0.0
1495659538361206332,,184,,1478793994,76590061,'',0.0,0.0
1495659538460259049,,185,,1478793994,175472021,'',0.0,0.0
1495659538560269320,,186,,1478793994,275672912,'',0.0,0.0
1495659538659380776,,187,,1478793994,374691009,'',0.0,0.0
1495659538759750594,,188,,1478793994,474931001,'',0.0,0.0
1495659538861170029,,189,,1478793994,576477050,'',0.0,0.0
1495659538960125859,,190,,1478793994,675307989,'',0.0,0.0
1495659539060123047,,191,,1478793994,775439023,'',0.0,0.0
1495659539159290752,,192,,1478793994,874531984,'',0.0,0.0
1495659539260717058,,193,,1478793994,976130008,'',0.0,0.0
1495659539360848217,,194,,1478793995,76097965,'',0.0,0.0
1495659539460838797,,195,,1478793995,176229000,'',0.0,0.0
1495659539559976713,,196,,1478793995,275187015,'',0.0,0.0
1495659539660170865,,197,,1478793995,375461101,'',0.0,0.0
1495659539760381175,,198,,1478793995,475640058,'',0.0,0.0
1495659539859877720,,199,,1478793995,574939966,'',0.0,0.0
1495659539959686611,,200,,1478793995,674832105,'',0.0,0.0
1495659540059951932,,201,,1478793995,775002956,'',0.0,0.0
1495659540161477302,,202,,1478793995,876471042,'',0.0,0.0
1495659540261667204,,203,,1478793995,976847887,'',0.0,0.0
1495659540362692325,,204,,1478793996,77023029,'',0.0,0.0
1495659540460772956,,205,,1478793996,175829887,'',0.0,0.0
1495659540561298095,,206,,1478793996,276259899,'',0.0,0.0
1495659540661714900,,207,,1478793996,376481056,'',0.0,0.0
1495659540760013547,,208,,1478793996,475208997,'',0.0,0.0
1495659540860445138,,209,,1478793996,575360059,'',0.0,0.0
1495659540961745707,,210,,1478793996,676835060,'',0.0,0.0
1495659541060579376,,211,,1478793996,775708913,'',0.0,0.0
1495659541160760560,,212,,1478793996,875710010,'',0.0,0.0
1495659541261174516,,213,,1478793996,976111888,'',0.0,0.0
1495659541360511133,,214,,1478793997,75086116,'',0.09525,0.09525
1495659541461439902,,215,,1478793997,176556110,'',0.09525,0.09525
1495659541561550833,,216,,1478793997,276737928,'',0.28575,0.28575
1495659541660591195,,217,,1478793997,375719070,'',0.381,0.381
1495659541760894350,,218,,1478793997,476066112,'',0.5715,0.5715
1495659541859887250,,219,,1478793997,575078010,'',0.5715,0.5715
1495659541959893458,,220,,1478793997,675081014,'',0.66675,0.66675
1495659542060699065,,221,,1478793997,775618076,'',0.762,0.85725
1495659542160183425,,222,,1478793997,875453948,'',0.85725,0.5715
1495659542262091333,,223,,1478793997,977112054,'',0.85725,0.85725
1495659542361656567,,224,,1478793998,76060056,'',0.9525,0.85725
1495659542460022034,,225,,1478793998,175069093,'',0.9525,0.762
1495659542561210169,,226,,1478793998,276390075,'',0.9525,0.9525
1495659542661595966,,227,,1478793998,376554012,'',1.04775,1.04775
1495659542761114928,,228,,1478793998,475773096,'',1.04775,1.04775
1495659542860816600,,229,,1478793998,575814008,'',1.04775,0.85725
1495659542960728123,,230,,1478793998,676110029,'',1.04775,1.143
1495659543061427307,,231,,1478793998,776469945,'',1.143,1.04775
1495659543159840035,,232,,1478793998,875085115,'',1.143,0.762
1495659543261380646,,233,,1478793998,976641893,'',1.143,1.143
1495659543360047358,,234,,1478793999,75416088,'',1.143,1.143
1495659543460742098,,235,,1478793999,175782918,'',1.23825,1.04775
1495659543560633492,,236,,1478793999,275726079,'',1.143,1.23825
1495659543660624485,,237,,1478793999,376012086,'',1.23825,1.143
1495659543761365412,,238,,1478793999,476509094,'',1.143,0.66675
1495659543859960878,,239,,1478793999,575165033,'',1.23825,1.3335
1495659543960889823,,240,,1478793999,676029920,'',1.143,0.66675
1495659544060591389,,241,,1478793999,775757074,'',1.143,1.3335
1495659544161422456,,242,,1478793999,876070022,'',1.04775,1.3335
1495659544259912662,,243,,1478793999,974890947,'',1.04775,0.762
1495659544361102595,,244,,1478794000,76402902,'',1.04775,1.42875
1495659544460354591,,245,,1478794000,175543069,'',1.04775,0.66675
1495659544559274693,,246,,1478794000,274169921,'',0.85725,1.23825
1495659544660698806,,247,,1478794000,375761985,'',1.04775,1.23825
1495659544760743146,,248,,1478794000,475837945,'',1.04775,0.762
1495659544861675028,,249,,1478794000,576467990,'',0.9525,1.524
1495659544961303408,,250,,1478794000,676493883,'',1.04775,0.762
1495659545060380024,,251,,1478794000,775345087,'',1.04775,1.42875
1495659545160900087,,252,,1478794000,875495910,'',0.9525,1.04775
1495659545261724588,,253,,1478794000,976836919,'',1.04775,1.23825
1495659545360572795,,254,,1478794001,75704097,'',1.04775,1.143
1495659545460997023,,255,,1478794001,176071882,'',1.04775,0.85725
1495659545562645045,,256,,1478794001,277746915,'',0.762,1.42875
1495659545661088450,,257,,1478794001,376405000,'',1.04775,0.66675
1495659545761515474,,258,,1478794001,476526021,'',1.04775,1.23825
1495659545861673503,,259,,1478794001,576702117,'',0.762,0.85725
