rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1495664435491106732,,271122,,1478798891,219242432,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435511590863,,271123,,1478798891,239615304,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435532436850,,271124,,1478798891,260384216,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435552733329,,271125,,1478798891,280877660,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435574144811,,271126,,1478798891,302219956,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435593771337,,271127,,1478798891,321869443,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435614507436,,271128,,1478798891,342432314,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435635356989,,271129,,1478798891,363506902,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435655619297,,271130,,1478798891,383770191,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435676369355,,271131,,1478798891,404201656,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435696565982,,271132,,1478798891,424671975,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435707145240,,271133,,1478798891,435125493,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435727833735,,271134,,1478798891,455824301,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435748656755,,271135,,1478798891,476443057,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435769740438,,271136,,1478798891,496909261,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435789446960,,271137,,1478798891,517546351,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435810016297,,271138,,1478798891,538067659,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435831489925,,271139,,1478798891,558851832,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435851062772,,271140,,1478798891,579206891,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435871798649,,271141,,1478798891,599685491,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435892091861,,271142,,1478798891,620208987,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435912849162,,271143,,1478798891,640887170,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435933769872,,271144,,1478798891,661540197,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435953652494,,271145,,1478798891,681898537,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435974880731,,271146,,1478798891,702995521,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664435994799316,,271147,,1478798891,722866310,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436015643030,,271148,,1478798891,743690066,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436036793631,,271149,,1478798891,764516842,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436057049663,,271150,,1478798891,784740808,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436076107438,,271151,,1478798891,804018629,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436088725351,,271152,,1478798891,815917665,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436108026756,,271153,,1478798891,836150224,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436131655219,,271154,,1478798891,856802157,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436149470338,,271155,,1478798891,877339612,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436170378961,,271156,,1478798891,897836337,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436190052519,,271157,,1478798891,918306447,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436212360096,,271158,,1478798891,939802337,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436231624473,,271159,,1478798891,959473231,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436252242178,,271160,,1478798891,980115528,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436272704946,,271161,,1478798892,456108,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436293084288,,271162,,1478798892,21157625,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436313685288,,271163,,1478798892,41886693,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436334284428,,271164,,1478798892,62480241,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436354630258,,271165,,1478798892,82748841,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436376241695,,271166,,1478798892,103975617,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436396932090,,271167,,1478798892,123740208,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436419034258,,271168,,1478798892,134396383,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436436478564,,271169,,1478798892,164403555,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436447412876,,271170,,1478798892,175507385,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436468104103,,271171,,1478798892,195750152,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436488539645,,271172,,1478798892,216486356,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436511541898,,271173,,1478798892,236953706,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436529740544,,271174,,1478798892,257265067,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436550167108,,271175,,1478798892,277953406,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436570644707,,271176,,1478798892,298610131,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436591659300,,271177,,1478798892,319200971,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436611984360,,271178,,1478798892,339785769,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436632114538,,271179,,1478798892,360162911,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436653342776,,271180,,1478798892,380726198,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
1495664436673483023,,271181,,1478798892,401489589,'',0,"[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]"
