rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,left,right
1496342727166896428,,2009,,1478822132,808052062,'',0.0,0.0
1496342727264810934,,2010,,1478822132,906536102,'',0.0,0.0
1496342727365509664,,2011,,1478822133,7016897,'',0.0,0.0
1496342727467443407,,2012,,1478822133,108921051,'',0.0,0.0
1496342727565564289,,2013,,1478822133,207046031,'',0.0,0.0
1496342727666010533,,2014,,1478822133,307670116,'',0.0,0.0
1496342727766132991,,2015,,1478822133,407839059,'',0.0,0.0
1496342727864718498,,2016,,1478822133,506787061,'',0.0,0.0
1496342727964806047,,2017,,1478822133,606584072,'',0.0,0.0
1496342728065180443,,2018,,1478822133,706847906,'',0.0,0.0
1496342728165295506,,2019,,1478822133,807301044,'',0.0,0.0
1496342728265575066,,2020,,1478822133,907289028,'',0.0,0.0
1496342728365873106,,2021,,1478822134,7437944,'',0.0,0.0
1496342728466057688,,2022,,1478822134,107095003,'',0.0,0.0
1496342728564724558,,2023,,1478822134,206716060,'',0.0,0.0
1496342728664769447,,2024,,1478822134,306819915,'',0.0,0.0
1496342728764017187,,2025,,1478822134,405988931,'',0.09525,0.1905
1496342728865257444,,2026,,1478822134,507400035,'',0.1905,0.1905
1496342728965292231,,2027,,1478822134,607465028,'',0.381,0.28575
1496342729064253587,,2028,,1478822134,706562995,'',0.381,0.381
1496342729165095465,,2029,,1478822134,806885957,'',0.47625,0.381
1496342729264703524,,2030,,1478822134,906876087,'',0.47625,0.5715
1496342729364920702,,2031,,1478822135,6494998,'',0.5715,0.5715
1496342729465468222,,2032,,1478822135,107426881,'',0.5715,0.5715
1496342729564674751,,2033,,1478822135,206659078,'',0.66675,0.66675
1496342729664603392,,2034,,1478822135,306701898,'',0.66675,0.66675
1496342729766005899,,2035,,1478822135,406872034,'',0.762,0.762
1496342729864498798,,2036,,1478822135,506319999,'',0.66675,0.66675
1496342729965096494,,2037,,1478822135,606966018,'',0.762,0.762
1496342730066220194,,2038,,1478822135,708391904,'',0.85725,0.85725
1496342730164818182,,2039,,1478822135,806528091,'',0.85725,0.85725
1496342730265153539,,2040,,1478822135,906948089,'',0.9525,0.85725
1496342730365127138,,2041,,1478822136,7002115,'',0.85725,0.9525
1496342730463975171,,2042,,1478822136,106183052,'',0.9525,0.9525
1496342730567360953,,2043,,1478822136,207736015,'',0.9525,0.9525
1496342730667454421,,2044,,1478822136,307806015,'',0.9525,0.9525
1496342730765754759,,2045,,1478822136,407233953,'',0.9525,0.9525
1496342730865198237,,2046,,1478822136,506923913,'',1.04775,0.9525
1496342730966499589,,2047,,1478822136,608422040,'',0.9525,1.04775
1496342731064358159,,2048,,1478822136,706178903,'',1.04775,1.04775
1496342731165786448,,2049,,1478822136,807715892,'',1.04775,0.9525
1496342731265340614,,2050,,1478822136,907805919,'',0.9525,1.04775
1496342731365999768,,2051,,1478822137,7503986,'',1.04775,1.04775
1496342731465307570,,2052,,1478822137,107141971,'',1.04775,0.9525
1496342731565373511,,2053,,1478822137,207355976,'',1.04775,1.143
